instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,parent_magnitude_atr,parent_duration_bars,counter_magnitude_atr,counter_duration_bars,balance_range_atr,balance_duration_bars,reassertion_magnitude_atr,reassertion_duration_bars,balance_end_time,counter_parent_ratio,balance_counter_ratio,reassertion_counter_ratio,reassertion_parent_ratio,counter_speed_ratio,reassertion_counter_speed_ratio,balance_time_ratio,transition_symmetry,invalid_ratio_flags,mechanical_redundancy
ADAUSDT,1H_FALLBACK,DOWN,2023-08-13 16:00:00,2023-08-15 00:00:00,2023-08-15 12:00:00,2023-08-15 16:00:00,2023-08-15 16:00:00,0.2936,1,1,1,1,0,1,1.846457,-0.571137,0.615385,0.510558,0.333333,8,4,2.5,0.5,1.0,0,,ADA_0274,1.0920436817472718,8,0.4640489546149989,3,0.7247956403269769,1,1.84645669291339,1,2023-08-15 12:00:00,0.42493625701173393,1.5618947809683315,3.979012719563854,1.6908267716535441,1.1331633520312905,11.937038158691562,0.3333333333333333,0.5252176233050085,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-08-15 12:00:00,2023-08-16 20:00:00,2023-08-17 08:00:00,2023-08-17 12:00:00,2023-08-17 12:00:00,0.2898,1,1,1,1,0,1,1.206591,0.177866,0.290323,0.542172,0.0,8,4,0.700535,0.5,1.0,0,,ADA_0285,3.5888587626324795,8,0.3952569169960474,3,0.4765957446808533,1,1.206590621039294,1,2023-08-17 08:00:00,0.11013443078660493,1.2057872340425588,3.052674271229414,0.33620454323876553,0.2936918154309465,9.158022813688241,0.3333333333333333,1.0900355445987335,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-08-15 20:00:00,2023-08-17 04:00:00,2023-08-17 16:00:00,2023-08-17 20:00:00,2023-08-17 20:00:00,0.2844,1,1,0,1,0,1,2.201183,-0.464896,0.215385,0.419361,0.666667,8,4,2.131579,0.5,1.0,0,,ADA_0287,1.3097969991173777,8,1.3116698292220135,3,1.2651605231866807,1,2.2011834319526558,1,2023-08-17 16:00:00,1.001429862876383,0.9645419106247807,1.6781535893512445,1.6805531188695266,2.6704796343370214,5.034460768053734,0.3333333333333333,0.5191229766507579,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-08-18 08:00:00,2023-08-19 16:00:00,2023-08-20 04:00:00,2023-08-20 08:00:00,2023-08-20 08:00:00,0.2583,1,1,1,1,1,1,0.570033,0.426729,0.684211,0.648084,0.666667,8,4,0.513043,0.5,1.0,0,,ADA_0302,0.2847352713606678,8,0.2954279015240273,3,0.5582137161084526,1,0.5700325732899022,1,2023-08-20 04:00:00,1.037552882409905,1.8895091263512658,1.9295150199059352,2.001973870556608,2.766807686426413,5.788545059717805,0.3333333333333333,0.6941336291378292,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-08-18 16:00:00,2023-08-20 00:00:00,2023-08-20 12:00:00,2023-08-20 16:00:00,2023-08-20 16:00:00,0.2583,1,1,1,1,0,1,0.744681,-0.525841,0.609756,0.530444,0.333333,8,4,0.73913,0.5,1.0,0,,ADA_0304,0.7407914243357234,8,0.3575721153846107,3,0.8499999999999899,1,0.7446808510638303,1,2023-08-20 12:00:00,0.4826893287881267,2.37714285714286,2.0826032540676134,1.0052503668378647,1.2871715434350046,6.24780976220284,0.3333333333333333,0.00523663171720401,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-08-26 12:00:00,2023-08-27 20:00:00,2023-08-28 08:00:00,2023-08-28 12:00:00,2023-08-28 12:00:00,0.2582,1,1,1,1,0,1,1.967568,1.314143,0.75,0.431006,0.333333,8,4,1.309859,0.5,1.0,0,,ADA_0351,0.651920838183934,8,1.5331664580725919,3,1.3207547169811336,1,1.9675675675675592,1,2023-08-28 08:00:00,2.3517678347934967,0.8614555256064693,1.283335907335901,3.018108108108099,6.271380892782657,3.850007722007703,0.3333333333333333,1.1046301808134735,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-08-29 12:00:00,2023-08-30 20:00:00,2023-08-31 08:00:00,2023-08-31 12:00:00,2023-08-31 12:00:00,0.2802,1,1,1,1,0,1,1.200553,-0.020196,0.076923,0.660279,0.333333,8,4,0.485,0.5,1.0,0,,ADA_0369,1.9939469467687343,8,0.020196191575311877,3,0.5667166416791549,1,1.2005532503457759,1,2023-08-31 08:00:00,0.010128750721297054,28.060569715129745,59.444536652808836,0.6020988934993067,0.02701000192345881,178.3336099584265,0.3333333333333333,0.5073335722491708,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-08-29 16:00:00,2023-08-31 00:00:00,2023-08-31 12:00:00,2023-08-31 16:00:00,2023-08-31 16:00:00,0.279,1,1,1,1,0,1,0.791457,-1.103604,0.823529,0.493686,0.0,8,4,0.945946,0.5,1.0,0,,ADA_0370,2.0367197062423377,8,0.11824324324324086,3,1.6459197786998598,1,0.7914572864321601,1,2023-08-31 12:00:00,0.058055727001038684,13.919778699861952,6.693467336683546,0.38859411238886943,0.15481527200276982,20.08040201005064,0.3333333333333333,0.9452198929799505,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-08-30 12:00:00,2023-08-31 20:00:00,2023-09-01 08:00:00,2023-09-01 12:00:00,2023-09-01 12:00:00,0.2667,1,1,1,1,1,1,0.684783,0.66917,0.875,0.638237,1.0,8,4,0.434286,0.5,1.0,0,,ADA_0375,1.613328705310658,8,0.167292591328093,3,0.7313432835820959,1,0.6847826086956471,1,2023-09-01 08:00:00,0.10369405241313152,4.371641791044953,4.09332298136656,0.42445324777369986,0.27651747310168406,12.279968944099679,0.3333333333333333,0.8569534141047346,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-04 16:00:00,2023-09-06 00:00:00,2023-09-06 12:00:00,2023-09-06 16:00:00,2023-09-06 16:00:00,0.2532,1,1,1,1,1,1,0.538462,1.30742,0.948718,0.54641,1.0,8,4,1.596491,0.5,1.0,0,,ADA_0406,0.7382992748846218,8,0.9893992932862093,3,1.1481481481481466,1,0.5384615384615323,1,2023-09-06 12:00:00,1.340106007067159,1.1604497354497454,0.5442307692307684,0.7293269230769335,3.5736160188457573,1.6326923076923052,0.3333333333333333,0.31563319334681705,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-05 08:00:00,2023-09-06 16:00:00,2023-09-07 04:00:00,2023-09-07 08:00:00,2023-09-07 08:00:00,0.2595,1,1,1,1,0,1,0.940299,-0.033477,0.052632,0.732384,0.333333,8,4,1.685185,0.5,1.0,0,,ADA_0410,0.7587096774193522,8,0.20086083213774852,3,0.4549999999999896,1,0.9402985074626821,1,2023-09-07 04:00:00,0.26474004235842796,2.265249999999775,4.681343283581708,1.2393390191897637,0.7059734462891412,14.044029850745128,0.3333333333333333,0.2145781884552853,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-06 08:00:00,2023-09-07 16:00:00,2023-09-08 04:00:00,2023-09-08 08:00:00,2023-09-08 08:00:00,0.2612,1,1,1,1,1,1,1.440716,0.739673,0.733333,0.57771,1.0,8,4,0.769231,0.5,1.0,0,,ADA_0416,0.2763726095003168,8,0.47070124879923714,3,0.5436893203883483,1,1.4407158836689065,1,2023-09-08 04:00:00,1.703140009606117,1.155062413314824,3.060786193672069,5.212947427292917,4.541706692282979,9.182358581016207,0.3333333333333333,1.6511454208114473,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-08 12:00:00,2023-09-09 20:00:00,2023-09-10 08:00:00,2023-09-10 12:00:00,2023-09-10 12:00:00,0.2558,1,1,0,1,0,1,0.804178,-1.307647,0.695652,0.410169,0.666667,8,4,3.741935,0.5,1.0,0,,ADA_0429,0.2283384301732892,8,1.5936952714535937,3,0.8774928774928785,1,0.8041775456918968,1,2023-09-10 08:00:00,6.97953152364285,0.5506026736795961,0.5045993171319473,3.5218668407310822,18.6120840630476,1.5137979513958422,0.3333333333333333,1.2589912015032547,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-09 08:00:00,2023-09-10 16:00:00,2023-09-11 04:00:00,2023-09-11 08:00:00,2023-09-11 08:00:00,0.2558,1,1,1,1,0,1,0.989293,-0.517496,0.454545,0.515023,0.333333,8,4,0.866667,0.5,1.0,0,,ADA_0434,2.9112513924990724,8,0.06899950714636979,3,0.8987654320987609,1,0.9892933618843742,1,2023-09-11 04:00:00,0.02370097866647625,13.025679012347073,14.337687366168716,0.3398172223921708,0.06320260977727,43.013062098506154,0.3333333333333333,1.0793473871200074,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-11 08:00:00,2023-09-12 16:00:00,2023-09-13 04:00:00,2023-09-13 08:00:00,2023-09-13 08:00:00,0.2367,1,1,1,1,0,1,0.607843,0.34117,0.435897,0.744459,0.333333,8,4,0.49375,0.5,1.0,0,,ADA_0446,1.2680115273775228,8,0.5619266055045871,3,1.1666666666666654,1,0.6078431372549006,1,2023-09-13 04:00:00,0.4431557547956626,2.076190476190474,1.0817126850740273,0.4793672014260234,1.1817486794551002,3.245138055222082,0.3333333333333333,0.7352883752046304,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-13 00:00:00,2023-09-14 08:00:00,2023-09-14 20:00:00,2023-09-15 00:00:00,2023-09-15 00:00:00,0.2434,1,1,0,1,0,1,0.849372,-0.634358,0.621622,0.62507,0.666667,8,4,0.965116,0.5,1.0,0,,ADA_0456,0.6488506821154968,8,0.8274231678487005,3,0.6871165644171813,1,0.8493723849372261,1,2023-09-14 20:00:00,1.2752135285594375,0.8304294478527641,1.0265271966527039,1.3090413686057218,3.400569409491833,3.0795815899581114,0.3333333333333333,0.2692950896413194,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-13 20:00:00,2023-09-15 04:00:00,2023-09-15 16:00:00,2023-09-15 20:00:00,2023-09-15 20:00:00,0.2465,1,1,1,1,1,1,0.851153,1.032448,1.0,0.369779,0.333333,8,4,1.114943,0.5,1.0,0,,ADA_0461,1.3974591651542592,8,0.8554572271386387,3,0.9824561403508711,1,0.8511530398322887,1,2023-09-15 16:00:00,0.61215185993947,1.148457350272231,0.9949685534591288,0.6090718505812897,1.6324049598385868,2.984905660377386,0.3333333333333333,0.4958190369814152,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-15 08:00:00,2023-09-16 16:00:00,2023-09-17 04:00:00,2023-09-17 08:00:00,2023-09-17 08:00:00,0.2451,1,1,1,1,1,1,0.566667,0.031517,0.028571,0.773634,0.666667,8,4,0.420455,0.5,1.0,0,,ADA_0470,0.23603793466807013,8,0.2206213417379575,3,0.47511312217194535,1,0.5666666666666589,1,2023-09-17 04:00:00,0.9346859522737635,2.1535229476405773,2.56850340136049,2.40074404761903,2.492495872730036,7.705510204081469,0.3333333333333333,0.8757787091489414,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-17 08:00:00,2023-09-18 16:00:00,2023-09-19 04:00:00,2023-09-19 08:00:00,2023-09-19 08:00:00,0.2441,1,1,0,1,0,1,1.031873,-0.089744,0.052632,0.720148,1.0,8,4,0.657895,0.5,1.0,0,,ADA_0482,1.3746548020865283,8,0.7179487179487214,3,1.0208333333333335,1,1.0318725099601538,1,2023-09-19 04:00:00,0.522275641025644,1.4218749999999933,1.4372509960159217,0.7506411852589607,1.3927350427350507,4.311752988047765,0.3333333333333333,0.28682752400371975,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-18 12:00:00,2023-09-19 20:00:00,2023-09-20 08:00:00,2023-09-20 12:00:00,2023-09-20 12:00:00,0.2505,1,1,1,1,1,1,0.652427,0.543267,1.0,0.650845,0.333333,8,4,0.72,0.5,1.0,0,,ADA_0489,0.5011845222427053,8,0.4617772603802969,3,0.9352226720647697,1,0.6524271844660088,1,2023-09-20 08:00:00,0.9213717500970133,2.0252679209334965,1.4128612221587136,1.3017704169045792,2.4569913335920357,4.238583666476141,0.3333333333333333,0.26372519713574705,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-19 20:00:00,2023-09-21 04:00:00,2023-09-21 16:00:00,2023-09-21 20:00:00,2023-09-21 20:00:00,0.2565,1,1,1,1,0,1,0.666667,-0.826655,0.875,0.589806,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_0497,0.9586696013695296,8,0.41332770982707334,3,0.6181015452538647,1,0.666666666666665,1,2023-09-21 16:00:00,0.43114719527625,1.4954273099968642,1.612925170068038,0.6954081632653032,1.14972585407,4.838775510204115,0.3333333333333333,0.3632563205280345,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-21 12:00:00,2023-09-22 20:00:00,2023-09-23 08:00:00,2023-09-23 12:00:00,2023-09-23 12:00:00,0.2491,1,1,1,1,1,1,0.504505,0.672316,0.73913,0.71875,0.666667,8,4,0.578125,0.5,1.0,0,,ADA_0507,1.5472230053566471,8,0.23728813559321665,3,0.6706586826347279,1,0.504504504504509,1,2023-09-23 08:00:00,0.15336388792804942,2.8263473053892545,2.126126126126178,0.32607096892811305,0.4089703678081318,6.378378378378534,0.3333333333333333,1.1206402252092804,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-23 08:00:00,2023-09-24 16:00:00,2023-09-25 04:00:00,2023-09-25 08:00:00,2023-09-25 08:00:00,0.2468,1,1,1,1,1,1,0.836478,0.46729,0.263158,0.75182,0.666667,8,4,2.458333,0.5,1.0,0,,ADA_0518,0.6618826509075636,8,0.04672897196262475,3,0.9777777777777829,1,0.8364779874213901,1,2023-09-25 04:00:00,0.07060008582873517,20.924444444441,17.90062893081471,1.2637859389038586,0.18826689554329382,53.70188679244413,0.3333333333333333,0.23411192924995072,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-25 08:00:00,2023-09-26 16:00:00,2023-09-27 04:00:00,2023-09-27 08:00:00,2023-09-27 08:00:00,0.2428,1,1,1,1,1,1,1.26045,-0.084287,0.090909,0.692798,0.666667,8,4,1.058824,0.5,1.0,0,,ADA_0530,0.6884364195159394,8,0.5057194461167881,3,0.7850467289719726,1,1.260450160771701,1,2023-09-27 04:00:00,0.7345913606261197,1.5523364485981783,2.492390139335515,1.8308882636656,1.958910295002986,7.477170418006545,0.3333333333333333,0.604801239070921,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-09-25 12:00:00,2023-09-26 20:00:00,2023-09-27 08:00:00,2023-09-27 12:00:00,2023-09-27 12:00:00,0.2479,1,1,0,1,0,1,1.387755,0.882353,0.512195,0.70371,1.0,8,4,1.098039,0.5,1.0,0,,ADA_0531,0.21349599695005744,8,0.294117647058826,3,1.8456591639871447,1,1.3877551020408085,1,2023-09-27 08:00:00,1.3776260504201778,6.2752411575562395,4.7183673469387095,6.500145772594708,3.673669467787141,14.155102040816129,0.3333333333333333,1.8718246032031518,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-26 04:00:00,2023-09-27 12:00:00,2023-09-28 00:00:00,2023-09-28 04:00:00,2023-09-28 04:00:00,0.243,1,1,1,1,1,1,0.506024,0.125523,0.272727,0.751946,0.666667,8,4,1.037037,0.5,1.0,0,,ADA_0535,0.5925925925925861,8,0.16736401673640633,3,1.012048192771078,1,0.5060240963855445,1,2023-09-28 00:00:00,0.28242677824268875,6.046987951807023,3.023493975903544,0.8539156626506156,0.7531380753138367,9.070481927710631,0.3333333333333333,0.15792284574866655,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-27 04:00:00,2023-09-28 12:00:00,2023-09-29 00:00:00,2023-09-29 04:00:00,2023-09-29 04:00:00,0.2426,1,1,1,1,0,1,0.518519,-0.502822,0.636364,0.712198,0.333333,8,4,1.206897,0.5,1.0,0,,ADA_0541,0.8042328042328089,8,0.14366341713698724,3,1.047381546134672,1,0.5185185185185175,1,2023-09-29 00:00:00,0.17863411736112128,7.290523690773437,3.609259259259405,0.6447368421052582,0.47635764629632343,10.827777777778214,0.3333333333333333,0.43891304217571214,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-27 12:00:00,2023-09-28 20:00:00,2023-09-29 08:00:00,2023-09-29 12:00:00,2023-09-29 12:00:00,0.2426,1,1,0,1,0,1,1.057778,-0.880929,0.65,0.582813,0.666667,8,4,0.95122,0.5,1.0,0,,ADA_0543,2.0253164556962027,8,1.118102613746357,3,1.0047846889952134,1,1.05777777777778,1,2023-09-29 08:00:00,0.5520631655372638,0.8986515876468115,0.9460471380471508,0.5222777777777788,1.4721684414327032,2.8381414141414525,0.3333333333333333,0.6495556912997488,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-29 20:00:00,2023-10-01 04:00:00,2023-10-01 16:00:00,2023-10-01 20:00:00,2023-10-01 20:00:00,0.2476,1,1,1,1,1,1,1.568,-1.374945,0.542169,0.450067,0.666667,8,4,1.535714,0.5,1.0,0,,ADA_0557,1.895093062605751,8,1.4054997817546864,3,0.7878787878787834,1,1.5680000000000098,1,2023-10-01 16:00:00,0.7416521169794826,0.5605684170901554,1.1156173913043594,0.827400000000006,1.9777389786119537,3.3468521739130783,0.3333333333333333,0.1894670249548186,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-09-30 04:00:00,2023-10-01 12:00:00,2023-10-02 00:00:00,2023-10-02 04:00:00,2023-10-02 04:00:00,0.2497,1,1,0,1,0,1,0.530526,-1.272727,0.623188,0.613491,1.0,8,4,0.724638,0.5,1.0,0,,ADA_0559,3.799315849486866,8,1.6279069767441834,3,0.9999999999999886,1,0.5305263157894793,1,2023-10-02 00:00:00,0.428473715067424,0.6142857142857082,0.32589473684210923,0.13963732861565903,1.1425965735131305,0.9776842105263278,0.3333333333333333,1.9687067274377519,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-10-01 00:00:00,2023-10-02 08:00:00,2023-10-02 20:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,0.2537,1,1,1,1,1,1,0.858065,1.958909,1.0,0.57873,0.333333,8,4,0.859155,0.5,1.0,0,,ADA_0564,3.414446580609713,8,1.3142047467233486,3,1.044067796610159,1,0.8580645161290372,1,2023-10-02 20:00:00,0.38489538954470126,0.7944483530540346,0.6529153986609875,0.2513041267073547,1.0263877054525368,1.9587461959829622,0.3333333333333333,1.3810914131294796,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-02 00:00:00,2023-10-03 08:00:00,2023-10-03 20:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,0.2696,1,1,1,1,1,1,1.005525,0.0,0.0,0.728509,1.0,8,4,0.991803,0.5,1.0,0,,ADA_0570,0.4841865756541549,8,0.3105590062111803,3,1.080181543116489,1,1.0055248618784494,1,2023-10-03 20:00:00,0.6414035866062644,3.478184568835092,3.2377900552486047,2.07673015411455,1.7104095642833717,9.713370165745815,0.3333333333333333,0.7307946154687033,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-06 04:00:00,2023-10-07 12:00:00,2023-10-08 00:00:00,2023-10-08 04:00:00,2023-10-08 04:00:00,0.267,1,1,1,1,1,1,0.819672,-0.030095,0.025641,0.680906,0.666667,8,4,0.447917,0.5,1.0,0,,ADA_0595,1.667080129000244,8,0.06018916595013883,3,0.4568764568764592,1,0.8196721311475393,1,2023-10-08 00:00:00,0.03610454284895986,7.590675990674787,13.61826697892046,0.4916813036690088,0.09627878093055961,40.85480093676138,0.3333333333333333,0.7099245291451943,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-07 08:00:00,2023-10-08 16:00:00,2023-10-09 04:00:00,2023-10-09 08:00:00,2023-10-09 08:00:00,0.2622,1,1,1,1,0,1,2.105263,0.11248,0.176471,0.466246,0.666667,8,4,1.217391,0.5,1.0,0,,ADA_0602,0.184666117065124,8,0.26245313336903286,3,0.8258426966292093,1,2.1052631578947363,1,2023-10-09 04:00:00,1.4212305838243007,3.1466292134832305,8.02148227712163,11.400375939849853,3.7899482235314683,24.064446831364886,0.3333333333333333,2.4336463320365262,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-08 08:00:00,2023-10-09 16:00:00,2023-10-10 04:00:00,2023-10-10 08:00:00,2023-10-10 08:00:00,0.2586,1,1,1,1,1,1,1.021898,0.0,0.0,0.69188,0.666667,8,4,0.607143,0.5,1.0,0,,ADA_0608,1.9101344703181489,8,0.3593429158110878,3,0.7696335078533983,1,1.021897810218977,1,2023-10-10 04:00:00,0.18812440767651098,2.1417801047120317,2.8437956204379575,0.5349873666479468,0.5016650871373626,8.531386861313873,0.3333333333333333,0.6255121461070949,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-08 12:00:00,2023-10-09 20:00:00,2023-10-10 08:00:00,2023-10-10 12:00:00,2023-10-10 12:00:00,0.2586,1,1,1,1,0,1,0.553086,-0.640569,0.428571,0.540094,0.333333,8,4,0.612245,0.5,1.0,0,,ADA_0609,1.6992084432717631,8,0.4270462633451873,3,1.464720194647208,1,0.5530864197530821,1,2023-10-10 08:00:00,0.25132070467053796,3.4298864557989464,1.2951440329218262,0.32549651100375576,0.6701885457881012,3.885432098765479,0.3333333333333333,1.1224035362734315,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-09 00:00:00,2023-10-10 08:00:00,2023-10-10 20:00:00,2023-10-11 00:00:00,2023-10-11 00:00:00,0.2586,1,1,1,1,1,1,1.048458,-0.166746,0.185185,0.588712,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_0612,1.7684210526315651,8,0.3001429252024806,3,1.035799522673025,1,1.048458149779729,1,2023-10-10 20:00:00,0.16972367794188023,3.451020949350248,3.493196279980361,0.5928781204111608,0.4525964745116806,10.479588839941083,0.3333333333333333,0.5227664316126448,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-10 00:00:00,2023-10-11 08:00:00,2023-10-11 20:00:00,2023-10-12 00:00:00,2023-10-12 00:00:00,0.2538,1,1,1,1,1,1,0.622222,0.189959,0.25,0.793636,0.666667,8,4,0.450549,0.5,1.0,0,,ADA_0618,1.9879663056558279,8,0.221619176843059,3,0.6200466200466145,1,0.6222222222222203,1,2023-10-11 20:00:00,0.1114803486419993,2.797802197802153,2.8076190476190193,0.3129943502824863,0.2972809297119981,8.422857142857058,0.3333333333333333,1.16157013882059,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-10-12 08:00:00,2023-10-13 16:00:00,2023-10-14 04:00:00,2023-10-14 08:00:00,2023-10-14 08:00:00,0.2422,1,1,0,1,0,1,0.56875,0.379747,0.473684,0.750627,1.0,8,4,0.859649,0.5,1.0,0,,ADA_0632,0.28828828828828634,8,0.12658227848101034,3,0.8036253776434978,1,0.5687499999999976,1,2023-10-14 04:00:00,0.43908227848100756,6.3486404833837495,4.493125000000064,1.9728515625000052,1.1708860759493536,13.479375000000191,0.3333333333333333,0.6794799897956333,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-10-12 12:00:00,2023-10-13 20:00:00,2023-10-14 08:00:00,2023-10-14 12:00:00,2023-10-14 12:00:00,0.2422,1,1,1,1,0,1,0.529968,-0.256098,0.2,0.709704,0.666667,8,4,0.859649,0.5,1.0,0,,ADA_0633,0.4797364085667196,8,0.2987804878048687,3,0.7000000000000073,1,0.5299684542586657,1,2023-10-14 08:00:00,0.6228013602251238,2.3428571428572407,1.7737719693555896,1.1047075952438579,1.6608036272669968,5.321315908066769,0.3333333333333333,0.09958068026293199,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2023-10-14 00:00:00,2023-10-15 08:00:00,2023-10-15 20:00:00,2023-10-16 00:00:00,2023-10-16 00:00:00,0.2449,1,1,1,1,0,1,0.639004,-0.401639,0.411765,0.51622,0.333333,8,4,1.125,0.5,1.0,0,,ADA_0642,0.6066666666666647,8,0.11475409836064344,3,1.1522633744856021,1,0.6390041493776063,1,2023-10-15 20:00:00,0.18915510718787443,10.041152263375608,5.568464730291166,1.0533035429301236,0.5044136191676651,16.7053941908735,0.3333333333333333,0.051931456502403384,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2023-10-16 12:00:00,2023-10-17 20:00:00,2023-10-18 08:00:00,2023-10-18 12:00:00,2023-10-18 12:00:00,0.26,1,1,1,1,1,1,0.581907,0.13289,0.333333,0.564732,0.666667,8,4,0.24026,0.5,1.0,0,,ADA_0657,1.2357071213640922,8,0.0,3,0.7759815242494178,1,0.5819070904645502,1,2023-10-18 08:00:00,0.0,,,0.47091020226717256,0.0,,0.3333333333333333,,balance_counter_ratio:non_positive_or_missing_denominator;reassertion_counter_ratio:non_positive_or_missing_denominator;reassertion_counter_speed_ratio:non_positive_or_missing_denominator;transition_symmetry:non_positive_ratio_for_log,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
