source_row_id,status,reason,tolerance,absolute_difference,key_section,key_episode_view,key_symbol,key_event_family,key_side,key_scale,key_representation,key_field,key_metric,committed_value,reconstructed_value,committed_event_n,reconstructed_event_n,committed_control_n,reconstructed_control_n
EXP027_TRANSFER_00102,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,age_bars,equal_symbol_mean_contrast,0,0,4,4,,
EXP027_TRANSFER_00103,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,4,4,4,4
EXP027_TRANSFER_00104,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,10,10,10,10
EXP027_TRANSFER_00105,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,48,48,48,48
EXP027_TRANSFER_00106,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,origin_disagreement_bars,mean_event_minus_control,0,0,60,60,60,60
EXP027_TRANSFER_00107,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,origin_disagreement_bars,equal_symbol_mean_contrast,0,0,4,4,,
EXP027_TRANSFER_00108,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_displacement_atr,mean_event_minus_control,0.5944879344,0.5944879344,4,4,4,4
EXP027_TRANSFER_00109,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_displacement_atr,mean_event_minus_control,0.5274179632,0.5274179632,10,10,10,10
EXP027_TRANSFER_00110,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_displacement_atr,mean_event_minus_control,-0.3691544019,-0.3691544019,48,48,48,48
EXP027_TRANSFER_00111,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_displacement_atr,mean_event_minus_control,0.45730777,0.45730777,60,60,60,60
EXP027_TRANSFER_00112,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_displacement_atr,equal_symbol_mean_contrast,0.3025148164,0.3025148164,4,4,,
EXP027_TRANSFER_00113,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_displacement_atr,mean_event_minus_control,0.0184885797,0.0184885797,4,4,4,4
EXP027_TRANSFER_00114,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_displacement_atr,mean_event_minus_control,1.495341135,1.495341135,10,10,10,10
EXP027_TRANSFER_00115,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_displacement_atr,mean_event_minus_control,0.005696967812,0.005696967812,48,48,48,48
EXP027_TRANSFER_00116,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_displacement_atr,mean_event_minus_control,0.3191855128,0.3191855128,60,60,60,60
EXP027_TRANSFER_00117,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_displacement_atr,equal_symbol_mean_contrast,0.4596780489,0.4596780489,4,4,,
EXP027_TRANSFER_00118,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_displacement_atr,mean_event_minus_control,-0.4774479305,-0.4774479305,4,4,4,4
EXP027_TRANSFER_00119,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_displacement_atr,mean_event_minus_control,1.585771791,1.585771791,10,10,10,10
EXP027_TRANSFER_00120,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_displacement_atr,mean_event_minus_control,1.489579699,1.489579699,48,48,48,48
EXP027_TRANSFER_00121,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_displacement_atr,mean_event_minus_control,1.113217969,1.113217969,60,60,60,60
EXP027_TRANSFER_00122,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_displacement_atr,equal_symbol_mean_contrast,0.9277803821,0.9277803821,4,4,,
EXP027_TRANSFER_00123,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_range_atr,mean_event_minus_control,0.574188601,0.574188601,4,4,4,4
EXP027_TRANSFER_00124,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_range_atr,mean_event_minus_control,0.6670902553,0.6670902553,10,10,10,10
EXP027_TRANSFER_00125,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_range_atr,mean_event_minus_control,0.03654402845,0.03654402845,48,48,48,48
EXP027_TRANSFER_00126,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_range_atr,mean_event_minus_control,0.2217300898,0.2217300898,60,60,60,60
EXP027_TRANSFER_00127,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,w4_range_atr,equal_symbol_mean_contrast,0.3748882436,0.3748882436,4,4,,
EXP027_TRANSFER_00128,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_range_atr,mean_event_minus_control,0.0424088875,0.0424088875,4,4,4,4
EXP027_TRANSFER_00129,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_range_atr,mean_event_minus_control,1.361690049,1.361690049,10,10,10,10
EXP027_TRANSFER_00130,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_range_atr,mean_event_minus_control,0.091170992,0.091170992,48,48,48,48
EXP027_TRANSFER_00131,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_range_atr,mean_event_minus_control,0.1822675106,0.1822675106,60,60,60,60
EXP027_TRANSFER_00132,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,w8_range_atr,equal_symbol_mean_contrast,0.4193843598,0.4193843598,4,4,,
EXP027_TRANSFER_00133,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_range_atr,mean_event_minus_control,1.105459847,1.105459847,4,4,4,4
EXP027_TRANSFER_00134,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_range_atr,mean_event_minus_control,1.6307893,1.6307893,10,10,10,10
EXP027_TRANSFER_00135,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_range_atr,mean_event_minus_control,0.5426574966,0.5426574966,48,48,48,48
EXP027_TRANSFER_00136,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_range_atr,mean_event_minus_control,0.9451536797,0.9451536797,60,60,60,60
EXP027_TRANSFER_00137,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,FIXED_8,w32_range_atr,equal_symbol_mean_contrast,1.056015081,1.056015081,4,4,,
EXP027_TRANSFER_00138,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,displacement_atr,mean_event_minus_control,0.5148045674,0.5148045674,4,4,4,4
EXP027_TRANSFER_00139,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,displacement_atr,mean_event_minus_control,-0.07082818481,-0.07082818481,10,10,10,10
EXP027_TRANSFER_00140,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,displacement_atr,mean_event_minus_control,-0.1062173773,-0.1062173773,48,48,48,48
EXP027_TRANSFER_00141,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,displacement_atr,mean_event_minus_control,0.4329743028,0.4329743028,60,60,60,60
EXP027_TRANSFER_00142,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,displacement_atr,equal_symbol_mean_contrast,0.192683327,0.192683327,4,4,,
EXP027_TRANSFER_00143,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,range_atr,mean_event_minus_control,0.499699207,0.499699207,4,4,4,4
EXP027_TRANSFER_00144,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,range_atr,mean_event_minus_control,-0.01806276059,-0.01806276059,10,10,10,10
EXP027_TRANSFER_00145,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,range_atr,mean_event_minus_control,-0.07882912283,-0.07882912283,48,48,48,48
EXP027_TRANSFER_00146,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,range_atr,mean_event_minus_control,0.3674278534,0.3674278534,60,60,60,60
EXP027_TRANSFER_00147,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,range_atr,equal_symbol_mean_contrast,0.1925587942,0.1925587942,4,4,,
EXP027_TRANSFER_00148,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,efficiency,mean_event_minus_control,0.07512150165,0.07512150165,4,4,4,4
EXP027_TRANSFER_00149,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,efficiency,mean_event_minus_control,-0.01913501339,-0.01913501339,10,10,10,10
EXP027_TRANSFER_00150,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,efficiency,mean_event_minus_control,-0.05174982948,-0.05174982948,48,48,48,48
EXP027_TRANSFER_00151,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,efficiency,mean_event_minus_control,0.04188254647,0.04188254647,60,60,60,60
EXP027_TRANSFER_00152,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,efficiency,equal_symbol_mean_contrast,0.01152980131,0.01152980131,4,4,,
EXP027_TRANSFER_00153,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,close_location,mean_event_minus_control,0.2442015089,0.2442015089,4,4,4,4
EXP027_TRANSFER_00154,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,close_location,mean_event_minus_control,-0.1028988623,-0.1028988623,10,10,10,10
EXP027_TRANSFER_00155,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,close_location,mean_event_minus_control,-0.117439429,-0.117439429,48,48,48,48
EXP027_TRANSFER_00156,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,close_location,mean_event_minus_control,0.05893497668,0.05893497668,60,60,60,60
EXP027_TRANSFER_00157,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,close_location,equal_symbol_mean_contrast,0.02069954856,0.02069954856,4,4,,
EXP027_TRANSFER_00158,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,recent_slope_atr,mean_event_minus_control,0.2393230782,0.2393230782,4,4,4,4
EXP027_TRANSFER_00159,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,recent_slope_atr,mean_event_minus_control,-0.01253194878,-0.01253194878,10,10,10,10
EXP027_TRANSFER_00160,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,recent_slope_atr,mean_event_minus_control,-0.1590630374,-0.1590630374,48,48,48,48
EXP027_TRANSFER_00161,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,recent_slope_atr,mean_event_minus_control,0.05692252577,0.05692252577,60,60,60,60
EXP027_TRANSFER_00162,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,recent_slope_atr,equal_symbol_mean_contrast,0.03116265445,0.03116265445,4,4,,
EXP027_TRANSFER_00163,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,age_bars,mean_event_minus_control,0.5,0.5,4,4,4,4
EXP027_TRANSFER_00164,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,age_bars,mean_event_minus_control,-0.8,-0.8,10,10,10,10
EXP027_TRANSFER_00165,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,age_bars,mean_event_minus_control,0.1041666667,0.1041666667,48,48,48,48
EXP027_TRANSFER_00166,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,age_bars,mean_event_minus_control,0.8166666667,0.8166666667,60,60,60,60
EXP027_TRANSFER_00167,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,age_bars,equal_symbol_mean_contrast,0.1552083333,0.1552083333,4,4,,
EXP027_TRANSFER_00168,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,origin_disagreement_bars,mean_event_minus_control,0.5,0.5,4,4,4,4
EXP027_TRANSFER_00169,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,origin_disagreement_bars,mean_event_minus_control,-0.8,-0.8,10,10,10,10
EXP027_TRANSFER_00170,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,origin_disagreement_bars,mean_event_minus_control,0.1041666667,0.1041666667,48,48,48,48
EXP027_TRANSFER_00171,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,origin_disagreement_bars,mean_event_minus_control,0.8166666667,0.8166666667,60,60,60,60
EXP027_TRANSFER_00172,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,origin_disagreement_bars,equal_symbol_mean_contrast,0.1552083333,0.1552083333,4,4,,
EXP027_TRANSFER_00173,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_displacement_atr,mean_event_minus_control,0.5944879344,0.5944879344,4,4,4,4
EXP027_TRANSFER_00174,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_displacement_atr,mean_event_minus_control,0.5274179632,0.5274179632,10,10,10,10
EXP027_TRANSFER_00175,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_displacement_atr,mean_event_minus_control,-0.3691544019,-0.3691544019,48,48,48,48
EXP027_TRANSFER_00176,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_displacement_atr,mean_event_minus_control,0.45730777,0.45730777,60,60,60,60
EXP027_TRANSFER_00177,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_displacement_atr,equal_symbol_mean_contrast,0.3025148164,0.3025148164,4,4,,
EXP027_TRANSFER_00178,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w8_displacement_atr,mean_event_minus_control,0.0184885797,0.0184885797,4,4,4,4
EXP027_TRANSFER_00179,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w8_displacement_atr,mean_event_minus_control,1.495341135,1.495341135,10,10,10,10
EXP027_TRANSFER_00180,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w8_displacement_atr,mean_event_minus_control,0.005696967812,0.005696967812,48,48,48,48
EXP027_TRANSFER_00181,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w8_displacement_atr,mean_event_minus_control,0.3191855128,0.3191855128,60,60,60,60
EXP027_TRANSFER_00182,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w8_displacement_atr,equal_symbol_mean_contrast,0.4596780489,0.4596780489,4,4,,
EXP027_TRANSFER_00183,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w32_displacement_atr,mean_event_minus_control,-0.4774479305,-0.4774479305,4,4,4,4
EXP027_TRANSFER_00184,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w32_displacement_atr,mean_event_minus_control,1.585771791,1.585771791,10,10,10,10
EXP027_TRANSFER_00185,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w32_displacement_atr,mean_event_minus_control,1.489579699,1.489579699,48,48,48,48
EXP027_TRANSFER_00186,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w32_displacement_atr,mean_event_minus_control,1.113217969,1.113217969,60,60,60,60
EXP027_TRANSFER_00187,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w32_displacement_atr,equal_symbol_mean_contrast,0.9277803821,0.9277803821,4,4,,
EXP027_TRANSFER_00188,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_range_atr,mean_event_minus_control,0.574188601,0.574188601,4,4,4,4
EXP027_TRANSFER_00189,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,ETHUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_range_atr,mean_event_minus_control,0.6670902553,0.6670902553,10,10,10,10
EXP027_TRANSFER_00190,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,SOLUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_range_atr,mean_event_minus_control,0.03654402845,0.03654402845,48,48,48,48
EXP027_TRANSFER_00191,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,XRPUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_range_atr,mean_event_minus_control,0.2217300898,0.2217300898,60,60,60,60
EXP027_TRANSFER_00192,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_view,8H,POOLED_EQUAL_SYMBOL,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w4_range_atr,equal_symbol_mean_contrast,0.3748882436,0.3748882436,4,4,,
EXP027_TRANSFER_00193,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,event_control,8H,BTCUSDT,FUNDING,FUNDING_HIGH,15m,DIRECTION_RUN,w8_range_atr,mean_event_minus_control,0.0424088875,0.0424088875,4,4,4,4
