trade_id,mfe_3b_atr,mae_3b_atr,mfe_6b_atr,mae_6b_atr,mfe_12b_atr,mae_12b_atr,mfe_24b_atr,mae_24b_atr,plus1_before_minus1,plus2_before_minus1
ENTRY_T2_DEVELOPMENT_0032,2.0270403682719667,-0.15426274787534572,3.4548024079320214,-0.15426274787534572,6.439221671388116,-0.15426274787534572,6.439221671388116,-0.15426274787534572,True,True
ENTRY_T2_DEVELOPMENT_0033,0.1591942401960824,-1.7109037990196039,0.1591942401960824,-3.100609681372545,0.1591942401960824,-3.1949724264705837,0.1591942401960824,-3.1949724264705837,False,False
ENTRY_T2_DEVELOPMENT_0034,0.8440183992640277,-0.6500018399264058,0.8440183992640277,-1.2038196872125182,2.492592456301752,-1.3583735050598016,2.492592456301752,-7.0124673413063485,False,False
ENTRY_T2_DEVELOPMENT_0035,0.7083303386316522,-0.3591656300391614,2.940074176457039,-0.3591656300391614,2.940074176457039,-0.3591656300391614,4.081746602165401,-0.3591656300391614,True,True
ENTRY_T2_DEVELOPMENT_0036,0.4287278137128085,-0.31383363518757795,2.602078395860287,-0.31383363518757795,2.602078395860287,-0.31383363518757795,2.602078395860287,-6.312281241914612,True,True
ENTRY_T2_DEVELOPMENT_0037,0.05267967611336178,-0.5413284210526305,0.05267967611336178,-1.2396280161943323,0.05267967611336178,-1.2396280161943323,0.6036108502024305,-1.5978466396761146,False,False
ENTRY_T2_DEVELOPMENT_0038,0.4199228032728625,-0.780361792956238,0.48466844539310283,-0.780361792956238,0.48466844539310283,-2.722731056563497,2.581431163287092,-2.722731056563497,False,False
ENTRY_T2_DEVELOPMENT_0039,0.8578419427288075,-0.557093486805163,1.0307784952274066,-0.557093486805163,2.496808815272325,-1.362820606400894,2.496808815272325,-3.4773629983155465,True,True
ENTRY_T2_DEVELOPMENT_0040,1.8060682389937106,-0.3951896226415103,2.5853135220125805,-1.7379569182389927,2.5853135220125805,-3.7499066037735815,2.5853135220125805,-5.480095283018864,True,True
ENTRY_T2_DEVELOPMENT_0041,0.6645677966101707,-0.4667881355932218,1.3976186440677973,-0.4667881355932218,1.3976186440677973,-0.4667881355932218,1.3976186440677973,-1.5642457627118678,True,False
ENTRY_T2_DEVELOPMENT_0042,0.6618693963995764,-0.9293766325450057,0.6618693963995764,-1.334600776561948,0.6618693963995764,-1.6261644899399934,0.6618693963995764,-3.5435665372396734,False,False
ENTRY_T2_DEVELOPMENT_0043,0.2949757575757664,-0.5195696969696925,3.519218181818193,-0.5195696969696925,6.667096969696972,-0.5195696969696925,7.524066666666669,-0.5195696969696925,True,True
ENTRY_T2_DEVELOPMENT_0044,0.14051645064806711,-1.248317048853428,0.14051645064806711,-1.5484167497507335,0.782590229312073,-1.5484167497507335,12.563248255234283,-1.5484167497507335,False,False
ENTRY_T2_DEVELOPMENT_0045,0.825148894668402,-0.7678289986996054,0.91617620286086,-0.7678289986996054,2.4090240572171697,-0.7678289986996054,2.4090240572171697,-0.7678289986996054,True,True
ENTRY_T2_DEVELOPMENT_0046,1.680244246473645,-0.5543511507052676,2.210311061618416,-0.5543511507052676,4.413726057906463,-0.5543511507052676,5.089301410541944,-0.5543511507052676,True,True
