entry_variant,signal_time,entry_time,direction,scope,executed,blocked,block_reason,move_id,zone,signal_number_in_move
ENTRY_T1,2023-08-31 00:00:00,2023-08-31 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-31 00:00:00,2023-08-31 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-08-31 12:00:00,2023-08-31 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T3,2023-08-31 12:00:00,2023-08-31 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-01 04:00:00,2023-09-01 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-01 04:00:00,2023-09-01 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-01 08:00:00,2023-09-01 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-02 00:00:00,2023-09-02 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-02 04:00:00,2023-09-02 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-02 04:00:00,2023-09-02 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-04 04:00:00,2023-09-04 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-04 04:00:00,2023-09-04 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-04 04:00:00,2023-09-04 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-04 12:00:00,2023-09-04 16:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-04 16:00:00,2023-09-04 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-04 20:00:00,2023-09-05 00:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-05 00:00:00,2023-09-05 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-05 00:00:00,2023-09-05 04:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-05 00:00:00,2023-09-05 04:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-05 16:00:00,2023-09-05 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-06 04:00:00,2023-09-06 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-06 08:00:00,2023-09-06 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-06 12:00:00,2023-09-06 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-06 12:00:00,2023-09-06 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-06 12:00:00,2023-09-06 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-07 04:00:00,2023-09-07 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-07 04:00:00,2023-09-07 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-07 04:00:00,2023-09-07 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-07 12:00:00,2023-09-07 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-07 16:00:00,2023-09-07 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-08 08:00:00,2023-09-08 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-08 12:00:00,2023-09-08 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-08 16:00:00,2023-09-08 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-08 16:00:00,2023-09-08 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-08 16:00:00,2023-09-08 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-08 20:00:00,2023-09-09 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-09 00:00:00,2023-09-09 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-09 04:00:00,2023-09-09 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-09 08:00:00,2023-09-09 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-09 08:00:00,2023-09-09 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-09 08:00:00,2023-09-09 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-09 12:00:00,2023-09-09 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-09 12:00:00,2023-09-09 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-09 12:00:00,2023-09-09 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-09 16:00:00,2023-09-09 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-09 16:00:00,2023-09-09 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-09 16:00:00,2023-09-09 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-09 20:00:00,2023-09-10 00:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-09 20:00:00,2023-09-10 00:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-09 20:00:00,2023-09-10 00:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-11 00:00:00,2023-09-11 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-11 00:00:00,2023-09-11 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-12 00:00:00,2023-09-12 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-12 04:00:00,2023-09-12 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-12 04:00:00,2023-09-12 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-12 08:00:00,2023-09-12 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-12 12:00:00,2023-09-12 16:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-12 16:00:00,2023-09-12 20:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-12 16:00:00,2023-09-12 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-12 16:00:00,2023-09-12 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-12 20:00:00,2023-09-13 00:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-12 20:00:00,2023-09-13 00:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-12 20:00:00,2023-09-13 00:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-13 00:00:00,2023-09-13 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-13 00:00:00,2023-09-13 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-13 00:00:00,2023-09-13 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-13 04:00:00,2023-09-13 08:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-13 16:00:00,2023-09-13 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-13 16:00:00,2023-09-13 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-13 16:00:00,2023-09-13 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-14 00:00:00,2023-09-14 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-14 00:00:00,2023-09-14 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-14 00:00:00,2023-09-14 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-14 04:00:00,2023-09-14 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-14 04:00:00,2023-09-14 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-14 04:00:00,2023-09-14 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-15 12:00:00,2023-09-15 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-15 12:00:00,2023-09-15 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-15 16:00:00,2023-09-15 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-15 16:00:00,2023-09-15 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-15 16:00:00,2023-09-15 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-16 16:00:00,2023-09-16 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-16 16:00:00,2023-09-16 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-17 00:00:00,2023-09-17 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-17 00:00:00,2023-09-17 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-17 04:00:00,2023-09-17 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-17 04:00:00,2023-09-17 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-17 04:00:00,2023-09-17 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-17 20:00:00,2023-09-18 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-17 20:00:00,2023-09-18 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-18 04:00:00,2023-09-18 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-18 04:00:00,2023-09-18 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-18 04:00:00,2023-09-18 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-20 20:00:00,2023-09-21 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-21 00:00:00,2023-09-21 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-21 00:00:00,2023-09-21 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-21 00:00:00,2023-09-21 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-21 04:00:00,2023-09-21 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-21 04:00:00,2023-09-21 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-21 04:00:00,2023-09-21 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-21 08:00:00,2023-09-21 12:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-21 08:00:00,2023-09-21 12:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-21 12:00:00,2023-09-21 16:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-21 16:00:00,2023-09-21 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-21 16:00:00,2023-09-21 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-22 04:00:00,2023-09-22 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-22 04:00:00,2023-09-22 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-22 08:00:00,2023-09-22 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-22 08:00:00,2023-09-22 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-22 12:00:00,2023-09-22 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-22 12:00:00,2023-09-22 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-22 16:00:00,2023-09-22 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-22 16:00:00,2023-09-22 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-25 16:00:00,2023-09-25 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-26 08:00:00,2023-09-26 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-26 08:00:00,2023-09-26 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-26 08:00:00,2023-09-26 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-26 12:00:00,2023-09-26 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-26 12:00:00,2023-09-26 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-26 12:00:00,2023-09-26 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-26 16:00:00,2023-09-26 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-09-26 16:00:00,2023-09-26 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-09-26 16:00:00,2023-09-26 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-26 20:00:00,2023-09-27 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-27 04:00:00,2023-09-27 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-09-27 12:00:00,2023-09-27 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-27 16:00:00,2023-09-27 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-27 20:00:00,2023-09-28 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-09-28 04:00:00,2023-09-28 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-10-03 20:00:00,2023-10-04 00:00:00,LONG,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-10-04 20:00:00,2023-10-05 00:00:00,LONG,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-10-05 12:00:00,2023-10-05 16:00:00,LONG,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-10-05 20:00:00,2023-10-06 00:00:00,LONG,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-10-06 00:00:00,2023-10-06 04:00:00,LONG,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-10-06 00:00:00,2023-10-06 04:00:00,LONG,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
