symbol,episode_view,episode_id,event_id,event_family,side,calendar_month,chronological_third,observation_role,observation_identity,observation_timestamp,available_history_status,scale,representation,volatility_regime,regime_reason,atr_to_prior_96_median,ohlc_closed_through
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277,BTCUSDT-F001443,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277,BTCUSDT-F001443,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277,BTCUSDT-F001443,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277,BTCUSDT-F001443,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277,BTCUSDT-F001443,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277,BTCUSDT-F001443,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00277|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,15m,FIXED_8,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.597478434,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,15m,DIRECTION_RUN,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.597478434,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,15m,ATR_ORIGIN,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.597478434,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.597478434,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,LOW,CAUSAL_PRIOR_96_CLOSED_BARS,0.597478434,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.068332096,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.068332096,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.068332096,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.068332096,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001444,2024-10-24T08:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.068332096,2024-10-24T08:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278,BTCUSDT-F001444,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00278|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.509294997,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.509294997,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.509294997,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.509294997,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.509294997,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8377683323,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8377683323,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8377683323,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8377683323,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001445,2024-10-24T16:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,0.8377683323,2024-10-24T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279,BTCUSDT-F001445,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00279|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,15m,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.014139757,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,15m,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.014139757,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,15m,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.014139757,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.014139757,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.014139757,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.050975636,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.050975636,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.050975636,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.050975636,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001446,2024-10-25T00:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.050975636,2024-10-25T00:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280,BTCUSDT-F001446,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00280|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.793897742,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,EVENT,BTCUSDT-F001448,2024-10-25T16:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.105101457,2024-10-25T16:00:00Z
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,8H,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281,BTCUSDT-F001448,FUNDING,FUNDING_HIGH,10,3,CONTROL,BTCUSDT|FUNDING|FUNDING_HIGH|8H|00281|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
