instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,variant,boundary_margin_threshold_atr,boundary_distance_atr,gate_pass,counter_boundary_preserved,balance_boundary_preserved,reassertion_boundary_preserved
ADAUSDT,1H_FALLBACK,DOWN,2024-05-06 20:00:00,2024-05-08 04:00:00,2024-05-08 16:00:00,2024-05-08 20:00:00,2024-05-08 20:00:00,0.4619,0,1,1,1,1,1,1.188859,2.501766,1.0,0.677966,0.333333,8,4,1.265625,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1877,BOUNDARY_AT_COUNTER_END,0.0,0.960598,1,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-07 04:00:00,2024-05-08 12:00:00,2024-05-09 00:00:00,2024-05-09 04:00:00,2024-05-09 04:00:00,0.4567,0,1,0,1,0,1,0.892466,0.176603,0.070632,0.884615,1.0,8,4,1.588235,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1879,BOUNDARY_AT_COUNTER_END,0.0,0.306504,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-08 12:00:00,2024-05-09 20:00:00,2024-05-10 08:00:00,2024-05-10 12:00:00,2024-05-10 12:00:00,0.469,1,1,1,1,1,1,1.403465,0.206649,0.851852,0.524098,1.0,8,4,0.691358,0.5,1.0,0,,ADA_1887,BOUNDARY_AT_COUNTER_END,0.0,1.680693,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-09 08:00:00,2024-05-10 16:00:00,2024-05-11 04:00:00,2024-05-11 08:00:00,2024-05-11 08:00:00,0.4688,1,1,1,1,1,1,0.685914,0.10582,0.238095,0.774687,0.666667,8,4,0.473214,0.5,1.0,0,,ADA_1892,BOUNDARY_AT_COUNTER_END,0.0,3.111111,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-10 16:00:00,2024-05-12 00:00:00,2024-05-12 12:00:00,2024-05-12 16:00:00,2024-05-12 16:00:00,0.4511,1,1,1,1,1,1,0.536036,0.173658,0.192982,0.736214,0.666667,8,4,0.515152,0.5,1.0,0,,ADA_1900,BOUNDARY_AT_COUNTER_END,0.0,2.033784,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-11 00:00:00,2024-05-12 08:00:00,2024-05-12 20:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,0.4511,1,1,1,1,0,1,1.343173,-0.483909,0.591837,0.489823,0.333333,8,4,1.293706,0.5,1.0,0,,ADA_1902,BOUNDARY_AT_COUNTER_END,0.0,3.650677,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-11 20:00:00,2024-05-13 04:00:00,2024-05-13 16:00:00,2024-05-13 20:00:00,2024-05-13 20:00:00,0.4436,0,1,1,1,0,1,0.612093,-0.353467,0.220339,0.53851,0.333333,8,4,1.497297,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1907,BOUNDARY_AT_COUNTER_END,0.0,0.885581,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-12 16:00:00,2024-05-14 00:00:00,2024-05-14 12:00:00,2024-05-14 16:00:00,2024-05-14 16:00:00,0.4532,1,1,0,1,0,1,0.521036,0.118664,0.104167,0.747279,1.0,8,4,0.380783,0.5,1.0,0,,ADA_1912,BOUNDARY_AT_COUNTER_END,0.0,2.480583,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-21 12:00:00,2024-05-22 20:00:00,2024-05-23 08:00:00,2024-05-23 12:00:00,2024-05-23 12:00:00,0.5106,1,1,1,1,0,1,1.621951,0.157924,0.32,0.536012,0.333333,8,4,0.791667,0.5,1.0,0,,ADA_1965,BOUNDARY_AT_COUNTER_END,0.0,4.04065,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-25 04:00:00,2024-05-26 12:00:00,2024-05-27 00:00:00,2024-05-27 04:00:00,2024-05-27 04:00:00,0.4647,1,1,0,1,0,1,0.711864,0.56825,0.490909,0.679474,0.666667,8,4,1.253333,0.5,1.0,0,,ADA_1987,BOUNDARY_AT_COUNTER_END,0.0,1.251156,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-25 16:00:00,2024-05-27 00:00:00,2024-05-27 12:00:00,2024-05-27 16:00:00,2024-05-27 16:00:00,0.463,0,1,0,1,0,1,1.305521,2.029574,0.60241,0.688324,0.666667,8,4,2.3,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1990,BOUNDARY_AT_COUNTER_END,0.0,-0.274847,1,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-26 00:00:00,2024-05-27 08:00:00,2024-05-27 20:00:00,2024-05-28 00:00:00,2024-05-28 00:00:00,0.4644,0,1,1,1,1,1,1.143488,1.254159,0.315315,0.613324,1.0,8,4,1.744681,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_1992,BOUNDARY_AT_COUNTER_END,0.0,0.540839,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-05-26 08:00:00,2024-05-27 16:00:00,2024-05-28 04:00:00,2024-05-28 08:00:00,2024-05-28 08:00:00,0.455,1,1,1,1,1,1,0.595142,1.421875,0.551515,0.633377,0.666667,8,4,1.232955,0.5,1.0,0,,ADA_1994,BOUNDARY_AT_COUNTER_END,0.0,0.665992,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-27 12:00:00,2024-05-28 20:00:00,2024-05-29 08:00:00,2024-05-29 12:00:00,2024-05-29 12:00:00,0.475,1,1,1,1,1,1,0.601307,0.349798,0.40625,0.637308,1.0,8,4,0.404348,0.5,1.0,0,,ADA_2001,BOUNDARY_AT_COUNTER_END,0.0,2.535948,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-28 20:00:00,2024-05-30 04:00:00,2024-05-30 16:00:00,2024-05-30 20:00:00,2024-05-30 20:00:00,0.4642,1,1,1,1,1,1,0.773481,0.837004,1.0,0.682335,0.333333,8,4,0.873239,0.5,1.0,0,,ADA_2009,BOUNDARY_AT_COUNTER_END,0.0,2.738122,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-29 12:00:00,2024-05-30 20:00:00,2024-05-31 08:00:00,2024-05-31 12:00:00,2024-05-31 12:00:00,0.4637,1,1,1,1,1,1,0.645291,0.668506,0.633803,0.763254,1.0,8,4,0.556098,0.5,1.0,0,,ADA_2013,BOUNDARY_AT_COUNTER_END,0.0,2.426854,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-01 00:00:00,2024-06-02 08:00:00,2024-06-02 20:00:00,2024-06-03 00:00:00,2024-06-03 00:00:00,0.445,0,1,1,1,0,1,0.769231,1.432283,0.663158,0.656372,0.333333,8,4,1.406593,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2028,BOUNDARY_AT_COUNTER_END,0.0,1.098901,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-06-01 04:00:00,2024-06-02 12:00:00,2024-06-03 00:00:00,2024-06-03 04:00:00,2024-06-03 04:00:00,0.4469,0,1,1,1,0,1,0.71151,0.200573,0.081081,0.568872,0.333333,8,4,2.111111,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2029,BOUNDARY_AT_COUNTER_END,0.0,1.360239,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-06-02 00:00:00,2024-06-03 08:00:00,2024-06-03 20:00:00,2024-06-04 00:00:00,2024-06-04 00:00:00,0.4406,1,1,0,1,0,1,0.56,-0.667645,0.261745,0.708,1.0,8,4,1.013158,0.5,1.0,0,,ADA_2034,BOUNDARY_AT_COUNTER_END,0.0,3.087568,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-02 12:00:00,2024-06-03 20:00:00,2024-06-04 08:00:00,2024-06-04 12:00:00,2024-06-04 12:00:00,0.4406,1,1,1,1,1,1,0.700701,0.192674,0.149425,0.666956,0.666667,8,4,0.479638,0.5,1.0,0,,ADA_2037,BOUNDARY_AT_COUNTER_END,0.0,2.858859,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-04 16:00:00,2024-06-06 00:00:00,2024-06-06 12:00:00,2024-06-06 16:00:00,2024-06-06 16:00:00,0.4656,1,1,1,1,1,1,1.386792,0.153125,0.411765,0.544232,0.333333,8,4,1.0,0.5,1.0,0,,ADA_2050,BOUNDARY_AT_COUNTER_END,0.0,2.553459,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-05 12:00:00,2024-06-06 20:00:00,2024-06-07 08:00:00,2024-06-07 12:00:00,2024-06-07 12:00:00,0.4637,0,1,0,1,0,1,0.721212,4.716833,1.0,0.511893,0.333333,8,4,3.872549,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2055,BOUNDARY_AT_COUNTER_END,0.0,-2.135354,1,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-06-05 16:00:00,2024-06-07 00:00:00,2024-06-07 12:00:00,2024-06-07 16:00:00,2024-06-07 16:00:00,0.4637,0,1,1,1,0,1,2.764628,3.091104,0.668831,0.375716,0.333333,8,4,4.901515,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2056,BOUNDARY_AT_COUNTER_END,0.0,1.359043,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 00:00:00,2024-06-09 08:00:00,2024-06-09 20:00:00,2024-06-10 00:00:00,2024-06-10 00:00:00,0.4493,1,1,1,1,0,1,0.531646,0.383761,0.552239,0.665018,0.666667,8,4,0.56,0.5,1.0,0,,ADA_2070,BOUNDARY_AT_COUNTER_END,0.0,1.435443,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 04:00:00,2024-06-09 12:00:00,2024-06-10 00:00:00,2024-06-10 04:00:00,2024-06-10 04:00:00,0.4476,1,1,1,1,0,1,0.908201,0.177126,0.168539,0.485018,0.333333,8,4,0.71519,0.5,1.0,0,,ADA_2071,BOUNDARY_AT_COUNTER_END,0.0,2.004896,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-08 08:00:00,2024-06-09 16:00:00,2024-06-10 04:00:00,2024-06-10 08:00:00,2024-06-10 08:00:00,0.4318,1,1,1,1,1,1,1.658696,1.202979,1.0,0.489894,0.333333,8,4,1.188406,0.5,1.0,0,,ADA_2072,BOUNDARY_AT_COUNTER_END,0.0,2.282609,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-10 16:00:00,2024-06-12 00:00:00,2024-06-12 12:00:00,2024-06-12 16:00:00,2024-06-12 16:00:00,0.4479,1,1,0,1,0,1,0.773006,1.776368,0.898876,0.519714,1.0,8,4,0.85755,0.5,1.0,0,,ADA_2086,BOUNDARY_AT_COUNTER_END,0.0,1.567485,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-11 00:00:00,2024-06-12 08:00:00,2024-06-12 20:00:00,2024-06-13 00:00:00,2024-06-13 00:00:00,0.4419,1,1,1,1,1,1,0.705794,1.375309,0.468635,0.686176,1.0,8,4,0.687285,0.5,1.0,0,,ADA_2088,BOUNDARY_AT_COUNTER_END,0.0,1.137698,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-12 12:00:00,2024-06-13 20:00:00,2024-06-14 08:00:00,2024-06-14 12:00:00,2024-06-14 12:00:00,0.4445,1,1,1,1,1,1,1.026359,0.188775,0.666667,0.748675,0.666667,8,4,0.503937,0.5,1.0,0,,ADA_2097,BOUNDARY_AT_COUNTER_END,0.0,3.551895,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-12 16:00:00,2024-06-14 00:00:00,2024-06-14 12:00:00,2024-06-14 16:00:00,2024-06-14 16:00:00,0.4445,1,1,1,1,0,1,0.960366,-0.801793,0.633028,0.565049,0.333333,8,4,0.976378,0.5,1.0,0,,ADA_2098,BOUNDARY_AT_COUNTER_END,0.0,4.246951,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-14 00:00:00,2024-06-15 08:00:00,2024-06-15 20:00:00,2024-06-16 00:00:00,2024-06-16 00:00:00,0.4248,1,1,1,1,1,1,0.53717,0.417465,1.0,0.784524,0.333333,8,4,0.233871,0.5,1.0,0,,ADA_2106,BOUNDARY_AT_COUNTER_END,0.0,2.35012,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-15 16:00:00,2024-06-17 00:00:00,2024-06-17 12:00:00,2024-06-17 16:00:00,2024-06-17 16:00:00,0.409,0,1,1,1,1,1,1.778689,2.335263,1.0,0.424128,0.333333,8,4,3.0,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2116,BOUNDARY_AT_COUNTER_END,0.0,0.516393,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-06-15 20:00:00,2024-06-17 04:00:00,2024-06-17 16:00:00,2024-06-17 20:00:00,2024-06-17 20:00:00,0.4193,1,1,0,1,0,1,1.500949,0.381755,0.097345,0.605947,0.666667,8,4,3.0,0.5,1.0,0,,ADA_2117,BOUNDARY_AT_COUNTER_END,0.0,2.390892,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 00:00:00,2024-06-17 08:00:00,2024-06-17 20:00:00,2024-06-18 00:00:00,2024-06-18 00:00:00,0.4193,1,1,1,1,0,1,2.129604,-0.502358,0.123675,0.499789,0.666667,8,4,4.847328,0.5,1.0,0,,ADA_2118,BOUNDARY_AT_COUNTER_END,0.0,3.848568,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-19 08:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,1.0,0,,ADA_2126,BOUNDARY_AT_COUNTER_END,0.0,2.660972,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-18 16:00:00,2024-06-20 00:00:00,2024-06-20 12:00:00,2024-06-20 16:00:00,2024-06-20 16:00:00,0.3674,1,1,0,1,0,1,0.627512,0.643956,0.355556,0.525143,0.666667,8,4,0.664474,0.5,1.0,0,,ADA_2134,BOUNDARY_AT_COUNTER_END,0.0,2.163833,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-25 04:00:00,2024-06-26 12:00:00,2024-06-27 00:00:00,2024-06-27 04:00:00,2024-06-27 04:00:00,0.3974,1,1,1,1,0,1,0.513904,-0.862339,0.623762,0.471864,0.333333,8,4,1.62069,0.5,1.0,0,,ADA_2173,BOUNDARY_AT_COUNTER_END,0.0,2.912125,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-26 04:00:00,2024-06-27 12:00:00,2024-06-28 00:00:00,2024-06-28 04:00:00,2024-06-28 04:00:00,0.3965,1,1,1,1,1,1,0.724919,0.846154,1.0,0.663359,0.333333,8,4,0.851064,0.5,1.0,0,,ADA_2179,BOUNDARY_AT_COUNTER_END,0.0,1.449838,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-27 00:00:00,2024-06-28 08:00:00,2024-06-28 20:00:00,2024-06-29 00:00:00,2024-06-29 00:00:00,0.3777,1,1,1,1,1,1,1.835252,0.614634,0.405405,0.613571,0.666667,8,4,1.027322,0.5,1.0,0,,ADA_2184,BOUNDARY_AT_COUNTER_END,0.0,2.839681,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-28 04:00:00,2024-06-29 12:00:00,2024-06-30 00:00:00,2024-06-30 04:00:00,2024-06-30 04:00:00,0.3851,0,1,1,1,1,1,0.77087,1.15,1.0,0.393673,0.333333,8,4,1.042553,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2191,BOUNDARY_AT_COUNTER_END,0.0,0.323268,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-06-30 00:00:00,2024-07-01 08:00:00,2024-07-01 20:00:00,2024-07-02 00:00:00,2024-07-02 00:00:00,0.3785,1,1,0,1,0,1,0.739326,-0.62514,0.625,0.67128,0.666667,8,4,0.53112,0.5,1.0,0,,ADA_2202,BOUNDARY_AT_COUNTER_END,0.0,4.624719,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-30 08:00:00,2024-07-01 16:00:00,2024-07-02 04:00:00,2024-07-02 08:00:00,2024-07-02 08:00:00,0.3834,1,1,1,1,1,1,1.331858,-0.409449,0.382353,0.717523,1.0,8,4,0.696078,0.5,1.0,0,,ADA_2204,BOUNDARY_AT_COUNTER_END,0.0,4.986726,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-06-30 16:00:00,2024-07-02 00:00:00,2024-07-02 12:00:00,2024-07-02 16:00:00,2024-07-02 16:00:00,0.3841,1,1,0,1,0,1,0.623236,-0.812681,0.433333,0.719435,1.0,8,4,0.673469,0.5,1.0,0,,ADA_2206,BOUNDARY_AT_COUNTER_END,0.0,5.031488,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-06 04:00:00,2024-07-07 12:00:00,2024-07-08 00:00:00,2024-07-08 04:00:00,2024-07-08 04:00:00,0.3477,0,1,1,1,1,1,0.699001,1.29003,1.0,0.466285,0.333333,8,4,1.46875,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2239,BOUNDARY_AT_COUNTER_END,0.0,0.319544,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-07-06 12:00:00,2024-07-07 20:00:00,2024-07-08 08:00:00,2024-07-08 12:00:00,2024-07-08 12:00:00,0.3733,0,1,0,1,0,1,1.301569,2.913451,0.848315,0.437266,0.666667,8,4,2.341121,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2241,BOUNDARY_AT_COUNTER_END,0.0,1.016851,1,1,0,0
ADAUSDT,1H_FALLBACK,UP,2024-07-10 12:00:00,2024-07-11 20:00:00,2024-07-12 08:00:00,2024-07-12 12:00:00,2024-07-12 12:00:00,0.3805,1,1,1,1,1,1,1.327913,-0.325763,0.757576,0.696091,0.666667,8,4,0.795918,0.5,1.0,0,,ADA_2265,BOUNDARY_AT_COUNTER_END,0.0,3.591689,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-10 16:00:00,2024-07-12 00:00:00,2024-07-12 12:00:00,2024-07-12 16:00:00,2024-07-12 16:00:00,0.3827,1,1,1,1,0,1,0.798617,-1.393098,0.931624,0.661397,0.666667,8,4,1.116592,0.5,1.0,0,,ADA_2266,BOUNDARY_AT_COUNTER_END,0.0,3.968885,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-11 04:00:00,2024-07-12 12:00:00,2024-07-13 00:00:00,2024-07-13 04:00:00,2024-07-13 04:00:00,0.3874,1,1,0,1,0,1,1.380126,-0.368046,0.256198,0.647472,0.666667,8,4,1.636364,0.5,1.0,0,,ADA_2269,BOUNDARY_AT_COUNTER_END,0.0,4.096215,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-11 12:00:00,2024-07-12 20:00:00,2024-07-13 08:00:00,2024-07-13 12:00:00,2024-07-13 12:00:00,0.3902,1,1,1,1,1,1,1.461596,-0.384553,0.157407,0.657171,1.0,8,4,1.003584,0.5,1.0,0,,ADA_2271,BOUNDARY_AT_COUNTER_END,0.0,4.562267,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-11 16:00:00,2024-07-13 00:00:00,2024-07-13 12:00:00,2024-07-13 16:00:00,2024-07-13 16:00:00,0.3902,1,1,1,1,0,1,1.109875,-2.374535,0.70418,0.545638,0.666667,8,4,1.250896,0.5,1.0,0,,ADA_2272,BOUNDARY_AT_COUNTER_END,0.0,5.364395,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-14 12:00:00,2024-07-15 20:00:00,2024-07-16 08:00:00,2024-07-16 12:00:00,2024-07-16 12:00:00,0.4248,1,1,1,1,0,1,1.451923,1.339167,0.449477,0.509629,0.666667,8,4,1.393617,0.5,1.0,0,,ADA_2289,BOUNDARY_AT_COUNTER_END,0.0,2.144231,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-15 20:00:00,2024-07-17 04:00:00,2024-07-17 16:00:00,2024-07-17 20:00:00,2024-07-17 20:00:00,0.4526,1,1,1,1,0,1,0.561783,-0.559645,0.677419,0.601108,0.666667,8,4,0.828244,0.5,1.0,0,,ADA_2297,BOUNDARY_AT_COUNTER_END,0.0,1.489172,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-16 12:00:00,2024-07-17 20:00:00,2024-07-18 08:00:00,2024-07-18 12:00:00,2024-07-18 12:00:00,0.457,1,1,1,1,0,1,1.313946,0.363798,0.518987,0.719633,0.333333,8,4,0.922794,0.5,1.0,0,,ADA_2301,BOUNDARY_AT_COUNTER_END,0.0,2.88698,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-18 08:00:00,2024-07-19 16:00:00,2024-07-20 04:00:00,2024-07-20 08:00:00,2024-07-20 08:00:00,0.4429,1,1,1,1,1,1,0.734601,-0.14416,0.583333,0.496294,0.666667,8,4,0.408451,0.5,1.0,0,,ADA_2312,BOUNDARY_AT_COUNTER_END,0.0,1.139163,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-20 00:00:00,2024-07-21 08:00:00,2024-07-21 20:00:00,2024-07-22 00:00:00,2024-07-22 00:00:00,0.4419,0,1,0,1,0,1,0.944079,2.053976,0.723214,0.552347,0.666667,8,4,2.347222,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2322,BOUNDARY_AT_COUNTER_END,0.0,0.368421,1,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-07-20 04:00:00,2024-07-21 12:00:00,2024-07-22 00:00:00,2024-07-22 04:00:00,2024-07-22 04:00:00,0.4419,0,1,1,1,0,1,0.507087,1.041162,0.286667,0.465558,0.666667,8,4,2.347222,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2323,BOUNDARY_AT_COUNTER_END,0.0,0.859843,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-07-20 12:00:00,2024-07-21 20:00:00,2024-07-22 08:00:00,2024-07-22 12:00:00,2024-07-22 12:00:00,0.4399,0,1,0,1,0,1,0.80531,-1.028274,0.570552,0.697231,0.666667,8,4,1.017167,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2325,BOUNDARY_AT_COUNTER_END,0.0,1.042773,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-07-21 16:00:00,2024-07-23 00:00:00,2024-07-23 12:00:00,2024-07-23 16:00:00,2024-07-23 16:00:00,0.4504,1,1,1,1,0,1,0.605108,-1.019081,0.466063,0.505892,0.666667,8,4,0.792899,0.5,1.0,0,,ADA_2332,BOUNDARY_AT_COUNTER_END,0.0,3.768173,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-22 12:00:00,2024-07-23 20:00:00,2024-07-24 08:00:00,2024-07-24 12:00:00,2024-07-24 12:00:00,0.4389,1,1,1,1,0,1,0.840237,0.989095,0.938776,0.539729,0.333333,8,4,0.443213,0.5,1.0,0,,ADA_2337,BOUNDARY_AT_COUNTER_END,0.0,3.171598,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-23 16:00:00,2024-07-25 00:00:00,2024-07-25 12:00:00,2024-07-25 16:00:00,2024-07-25 16:00:00,0.4217,1,1,1,1,0,1,0.626707,-0.12947,0.214286,0.781757,0.333333,8,4,1.31746,0.5,1.0,0,,ADA_2344,BOUNDARY_AT_COUNTER_END,0.0,3.664643,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-07-25 12:00:00,2024-07-26 20:00:00,2024-07-27 08:00:00,2024-07-27 12:00:00,2024-07-27 12:00:00,0.3816,1,1,1,1,0,1,0.569316,-0.129564,0.215686,0.588112,0.333333,8,4,0.357702,0.5,1.0,0,,ADA_2355,BOUNDARY_AT_COUNTER_END,0.0,5.31793,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-27 08:00:00,2024-07-28 16:00:00,2024-07-29 04:00:00,2024-07-29 08:00:00,2024-07-29 08:00:00,0.4292,1,1,1,1,1,1,0.613918,1.785641,0.673913,0.555133,0.666667,8,4,1.013274,0.5,1.0,0,,ADA_2366,BOUNDARY_AT_COUNTER_END,0.0,1.481411,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-27 12:00:00,2024-07-28 20:00:00,2024-07-29 08:00:00,2024-07-29 12:00:00,2024-07-29 12:00:00,0.4292,1,1,1,1,0,1,1.052448,1.475698,0.54,0.464241,0.333333,8,4,1.013274,0.5,1.0,0,,ADA_2367,BOUNDARY_AT_COUNTER_END,0.0,2.410839,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-29 04:00:00,2024-07-30 12:00:00,2024-07-31 00:00:00,2024-07-31 04:00:00,2024-07-31 04:00:00,0.4256,1,1,0,1,0,1,0.553998,0.508475,0.5,0.684647,0.666667,8,4,0.507353,0.5,1.0,0,,ADA_2377,BOUNDARY_AT_COUNTER_END,0.0,2.781533,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-29 16:00:00,2024-07-31 00:00:00,2024-07-31 12:00:00,2024-07-31 16:00:00,2024-07-31 16:00:00,0.4139,1,1,1,1,0,1,0.857393,-0.505905,0.546667,0.68783,0.666667,8,4,0.79397,0.5,1.0,0,,ADA_2380,BOUNDARY_AT_COUNTER_END,0.0,2.290464,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-30 12:00:00,2024-07-31 20:00:00,2024-08-01 08:00:00,2024-08-01 12:00:00,2024-08-01 12:00:00,0.4078,1,1,1,1,1,1,1.513821,0.425152,0.369565,0.469561,0.666667,8,4,1.158228,0.5,1.0,0,,ADA_2385,BOUNDARY_AT_COUNTER_END,0.0,3.357724,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-31 00:00:00,2024-08-01 08:00:00,2024-08-01 20:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,0.4078,1,1,0,1,0,1,0.713881,0.098407,0.032258,0.396527,0.666667,8,4,0.94863,0.5,1.0,0,,ADA_2388,BOUNDARY_AT_COUNTER_END,0.0,2.230878,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-07-31 12:00:00,2024-08-01 20:00:00,2024-08-02 08:00:00,2024-08-02 12:00:00,2024-08-02 12:00:00,0.4069,1,1,1,1,1,1,1.394866,-0.778098,0.910112,0.567469,0.666667,8,4,0.963918,0.5,1.0,0,,ADA_2391,BOUNDARY_AT_COUNTER_END,0.0,3.320293,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-08-01 12:00:00,2024-08-02 20:00:00,2024-08-03 08:00:00,2024-08-03 12:00:00,2024-08-03 12:00:00,0.3958,1,1,1,1,0,1,0.802171,0.482759,0.904762,0.475299,0.333333,8,4,0.497368,0.5,1.0,0,,ADA_2397,BOUNDARY_AT_COUNTER_END,0.0,3.039807,1,1,1,1
