instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,parent_state_time,parent_origin_time,parent_age_bars,parent_full_executable_duration_bars,parent_state_causal_assertion,parent_displacement_atr,parent_efficiency,parent_extension_from_origin_atr,parent_close_location,parent_recent_slope_atr,parent_slope_change_atr,parent_range_expansion_ratio,parent_body_efficiency,distance_to_parent_boundary_atr,distance_from_parent_extreme_atr,parent_maturity_fraction,invalid_measurement_flags,mechanical_redundancy
ADAUSDT,1H_FALLBACK,DOWN,2023-08-10 16:00:00,2023-08-12 00:00:00,2023-08-12 12:00:00,2023-08-12 16:00:00,2023-08-12 16:00:00,0.2984,1,1,1,1,0,1,1.088339,0.324934,0.538462,0.647436,0.0,8,4,0.55,0.5,1.0,0,,ADA_0256,2023-08-11 20:00:00,2023-08-10 16:00:00,8,8,1,1.3125000000000013,0.24528301886792506,1.6153846153846199,0.8499999999999982,0.38141025641025694,0.4038461538461581,1.1052631578947245,1.0,1.7163461538461469,0.3028846153846185,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-11 20:00:00,2023-08-13 04:00:00,2023-08-13 16:00:00,2023-08-13 20:00:00,2023-08-13 20:00:00,0.2946,1,1,1,1,1,1,1.744108,1.288344,0.857143,0.596945,0.666667,8,4,1.7,0.5,1.0,0,,ADA_0263,2023-08-13 00:00:00,2023-08-11 20:00:00,8,8,1,0.9411764705882358,0.14705882352941307,1.270588235294108,0.8250000000000032,0.39215686274509826,0.5019607843137223,1.6410256410256716,0.7575757575757484,1.5529411764705736,0.3294117647058721,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-12 16:00:00,2023-08-14 00:00:00,2023-08-14 12:00:00,2023-08-14 16:00:00,2023-08-14 16:00:00,0.2939,1,1,1,1,1,1,0.692308,0.514076,0.75,0.633497,0.666667,8,4,0.774648,0.5,1.0,0,,ADA_0268,2023-08-13 20:00:00,2023-08-12 16:00:00,8,8,1,1.169435215946867,0.1062801932367167,2.5514950166113195,0.6338028169014095,0.19490586932447293,-0.05315614617940617,2.5434782608695787,0.2063492063491985,2.392026578073101,1.3820598006644522,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-13 16:00:00,2023-08-15 00:00:00,2023-08-15 12:00:00,2023-08-15 16:00:00,2023-08-15 16:00:00,0.2936,1,1,1,1,0,1,1.846457,-0.571137,0.615385,0.510558,0.333333,8,4,2.5,0.5,1.0,0,,ADA_0274,2023-08-14 20:00:00,2023-08-13 16:00:00,8,8,1,1.0920436817472718,0.09578544061302645,2.751950078003135,0.44117647058823384,-0.043681747269894114,0.08736349453978014,1.4477611940298485,-0.0769230769230813,1.3104524180967263,1.6599063962558631,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-15 12:00:00,2023-08-16 20:00:00,2023-08-17 08:00:00,2023-08-17 12:00:00,2023-08-17 12:00:00,0.2898,1,1,1,1,0,1,1.206591,0.177866,0.290323,0.542172,0.0,8,4,0.700535,0.5,1.0,0,,ADA_0285,2023-08-16 16:00:00,2023-08-15 12:00:00,8,8,1,3.5888587626324795,0.3023255813953488,4.693122997288627,0.7860962566844917,0.40489688604058843,0.2300550488867025,1.5242718446601886,0.5641025641025599,4.058171062361336,1.1042642346561475,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-15 20:00:00,2023-08-17 04:00:00,2023-08-17 16:00:00,2023-08-17 20:00:00,2023-08-17 20:00:00,0.2844,1,1,0,1,0,1,2.201183,-0.464896,0.215385,0.419361,0.666667,8,4,2.131579,0.5,1.0,0,,ADA_0287,2023-08-17 00:00:00,2023-08-15 20:00:00,8,8,1,1.3097969991173777,0.11830357142857077,4.102383053839342,0.4052631578947369,-0.27184466019417625,-0.9061488673139193,1.5294117647058774,-0.7999999999999973,1.9029126213592154,2.792586054721965,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-08-18 08:00:00,2023-08-19 16:00:00,2023-08-20 04:00:00,2023-08-20 08:00:00,2023-08-20 08:00:00,0.2583,1,1,1,1,1,1,0.570033,0.426729,0.684211,0.648084,0.666667,8,4,0.513043,0.5,1.0,0,,ADA_0302,2023-08-19 12:00:00,2023-08-18 08:00:00,8,8,1,0.2847352713606678,0.06478873239436526,0.4085332154305251,0.9130434782608695,0.2723554769536857,0.29298846763199526,0.7777777777777756,1.0,1.2998784127335021,0.12379794406985735,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-08-18 16:00:00,2023-08-20 00:00:00,2023-08-20 12:00:00,2023-08-20 16:00:00,2023-08-20 16:00:00,0.2583,1,1,1,1,0,1,0.744681,-0.525841,0.609756,0.530444,0.333333,8,4,0.73913,0.5,1.0,0,,ADA_0304,2023-08-19 20:00:00,2023-08-18 16:00:00,8,8,1,0.7407914243357234,0.1841269841269834,0.8685140837039523,0.9130434782608695,0.22990078686281015,0.2554453187364555,1.4999999999999933,0.8412698412698404,1.3410879233664037,0.1277226593682289,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-08-19 16:00:00,2023-08-21 00:00:00,2023-08-21 12:00:00,2023-08-21 16:00:00,2023-08-21 16:00:00,0.2647,0,1,1,1,1,1,0.744186,2.328972,1.0,0.473619,0.333333,8,4,1.635294,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0310,2023-08-20 20:00:00,2023-08-19 16:00:00,8,8,1,0.39656044511886496,0.07342657342657322,0.9441915359973025,0.6588235294117634,0.13848142527960297,0.1825436969594757,1.0267857142857064,0.42307692307692063,1.0574945203169768,0.5476310908784375,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-08-26 12:00:00,2023-08-27 20:00:00,2023-08-28 08:00:00,2023-08-28 12:00:00,2023-08-28 12:00:00,0.2582,1,1,1,1,0,1,1.967568,1.314143,0.75,0.431006,0.333333,8,4,1.309859,0.5,1.0,0,,ADA_0351,2023-08-27 16:00:00,2023-08-26 12:00:00,8,8,1,0.651920838183934,0.12121212121212162,1.5972060535506238,0.5915492957746535,-0.07605743112145655,-0.3150950717888966,1.1206896551724106,-0.41176470588234526,1.369033760186272,0.9452852153666897,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-27 00:00:00,2023-08-28 08:00:00,2023-08-28 20:00:00,2023-08-29 00:00:00,2023-08-29 00:00:00,0.2653,0,1,1,1,1,1,0.756757,2.703863,0.878049,0.655445,1.0,8,4,1.521127,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0354,2023-08-28 04:00:00,2023-08-27 00:00:00,8,8,1,0.316384180790947,0.0418848167539251,0.9887005649717505,0.7605633802816851,0.3295668549905835,0.23728813559322307,1.246153846153855,0.5999999999999951,2.1355932203389636,0.6723163841808035,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-27 04:00:00,2023-08-28 12:00:00,2023-08-29 00:00:00,2023-08-29 04:00:00,2023-08-29 04:00:00,0.2653,0,1,1,1,0,1,0.893617,-0.071102,0.038462,0.669943,0.666667,8,4,1.051948,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0355,2023-08-28 08:00:00,2023-08-27 04:00:00,8,8,1,1.1183431952662626,0.13235294117646978,2.2781065088757386,0.6363636363636325,0.41420118343195256,0.45562130177515087,1.2054794520548122,0.7142857142856954,2.029585798816549,1.1597633136094763,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-29 12:00:00,2023-08-30 20:00:00,2023-08-31 08:00:00,2023-08-31 12:00:00,2023-08-31 12:00:00,0.2802,1,1,1,1,0,1,1.200553,-0.020196,0.076923,0.660279,0.333333,8,4,0.485,0.5,1.0,0,,ADA_0369,2023-08-30 16:00:00,2023-08-29 12:00:00,8,8,1,1.9939469467687343,0.1934235976789167,2.7117678476054765,0.8200000000000005,0.13292979645124894,-0.5317191858049958,0.6708860759493654,0.5121951219512182,3.2700729927007264,0.7178209008367421,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-29 16:00:00,2023-08-31 00:00:00,2023-08-31 12:00:00,2023-08-31 16:00:00,2023-08-31 16:00:00,0.279,1,1,1,1,0,1,0.791457,-1.103604,0.823529,0.493686,0.0,8,4,0.945946,0.5,1.0,0,,ADA_0370,2023-08-30 20:00:00,2023-08-29 16:00:00,8,8,1,2.0367197062423377,0.3032069970845466,2.996328029375753,0.7351351351351345,-0.06527947776417777,-0.600571195430434,0.8062015503875927,-0.21951219512195452,2.663402692778451,0.9596083231334154,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-08-30 12:00:00,2023-08-31 20:00:00,2023-09-01 08:00:00,2023-09-01 12:00:00,2023-09-01 12:00:00,0.2667,1,1,1,1,1,1,0.684783,0.66917,0.875,0.638237,1.0,8,4,0.434286,0.5,1.0,0,,ADA_0375,2023-08-31 16:00:00,2023-08-30 12:00:00,8,8,1,1.613328705310658,0.2331460674157312,2.662964248524815,0.6914285714285718,0.6932777970612031,0.7904662732847364,3.412698412698396,1.0,2.351961124609505,1.0496355432141569,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-02 08:00:00,2023-09-03 16:00:00,2023-09-04 04:00:00,2023-09-04 08:00:00,2023-09-04 08:00:00,0.2574,0,1,1,1,0,1,0.674699,0.694282,0.62963,0.677339,0.333333,8,4,1.682927,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0392,2023-09-03 12:00:00,2023-09-02 08:00:00,8,8,1,0.2452107279693565,0.04733727810651031,0.490421455938696,0.8048780487804954,0.15325670498084357,0.08173690932311883,0.969230769230764,0.7894736842105448,1.0114942528735744,0.2452107279693395,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-04 16:00:00,2023-09-06 00:00:00,2023-09-06 12:00:00,2023-09-06 16:00:00,2023-09-06 16:00:00,0.2532,1,1,1,1,1,1,0.538462,1.30742,0.948718,0.54641,1.0,8,4,1.596491,0.5,1.0,0,,ADA_0406,2023-09-05 20:00:00,2023-09-04 16:00:00,8,8,1,0.7382992748846218,0.09433962264150692,1.1443638760711914,0.8070175438596424,0.07382992748846286,-0.0615249395737202,1.1126760563380316,0.17241379310345092,1.6980883322346731,0.4060646011865696,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-05 08:00:00,2023-09-06 16:00:00,2023-09-07 04:00:00,2023-09-07 08:00:00,2023-09-07 08:00:00,0.2595,1,1,1,1,0,1,0.940299,-0.033477,0.052632,0.732384,0.333333,8,4,1.685185,0.5,1.0,0,,ADA_0410,2023-09-06 12:00:00,2023-09-05 08:00:00,8,8,1,0.7587096774193522,0.10396039603960353,1.119999999999998,0.8148148148148152,0.4455913978494605,0.5780645161290293,1.2812499999999942,0.9459459459459516,1.5896774193548457,0.36129032258064586,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-06 08:00:00,2023-09-07 16:00:00,2023-09-08 04:00:00,2023-09-08 08:00:00,2023-09-08 08:00:00,0.2612,1,1,1,1,1,1,1.440716,0.739673,0.733333,0.57771,1.0,8,4,0.769231,0.5,1.0,0,,ADA_0416,2023-09-07 12:00:00,2023-09-06 08:00:00,8,8,1,0.2763726095003168,0.032921810699589514,1.3473164713140107,0.6593406593406601,0.25334155870862046,0.5181986428130858,0.4812030075187948,0.4583333333333435,2.0727945712523184,1.070943861813694,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-08 12:00:00,2023-09-09 20:00:00,2023-09-10 08:00:00,2023-09-10 12:00:00,2023-09-10 12:00:00,0.2558,1,1,0,1,0,1,0.804178,-1.307647,0.695652,0.410169,0.666667,8,4,3.741935,0.5,1.0,0,,ADA_0429,2023-09-09 16:00:00,2023-09-08 12:00:00,8,8,1,0.2283384301732892,0.04687499999999905,0.5327896704043555,0.7419354838709643,0.2537093668592149,0.5074187337184298,0.7735849056603825,1.0,0.8752973156642999,0.30445124023106634,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-09 08:00:00,2023-09-10 16:00:00,2023-09-11 04:00:00,2023-09-11 08:00:00,2023-09-11 08:00:00,0.2558,1,1,1,1,0,1,0.989293,-0.517496,0.454545,0.515023,0.333333,8,4,0.866667,0.5,1.0,0,,ADA_0434,2023-09-10 12:00:00,2023-09-09 08:00:00,8,8,1,2.9112513924990724,0.29166666666666563,5.240252506498337,0.5851851851851848,0.40202995420225446,-0.08317861121425768,2.8035714285714075,0.7209302325581426,3.2855551429632435,2.329001113999265,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-11 08:00:00,2023-09-12 16:00:00,2023-09-13 04:00:00,2023-09-13 08:00:00,2023-09-13 08:00:00,0.2367,1,1,1,1,0,1,0.607843,0.34117,0.435897,0.744459,0.333333,8,4,0.49375,0.5,1.0,0,,ADA_0446,2023-09-12 12:00:00,2023-09-11 08:00:00,8,8,1,1.2680115273775228,0.11702127659574489,2.1671469740633986,0.7562500000000006,0.1383285302593657,-0.20749279538904958,0.6618357487922675,0.45000000000000173,2.789625360230547,0.8991354466858759,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-13 00:00:00,2023-09-14 08:00:00,2023-09-14 20:00:00,2023-09-15 00:00:00,2023-09-15 00:00:00,0.2434,1,1,0,1,0,1,0.849372,-0.634358,0.621622,0.62507,0.666667,8,4,0.965116,0.5,1.0,0,,ADA_0456,2023-09-14 04:00:00,2023-09-13 00:00:00,8,8,1,0.6488506821154968,0.10726643598615981,1.6116613717062265,0.46511627906976805,-0.020930667165015526,-0.18139911543013712,0.9591836734693895,-0.0833333333333237,0.8372266866006366,0.9628106895907297,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-13 20:00:00,2023-09-15 04:00:00,2023-09-15 16:00:00,2023-09-15 20:00:00,2023-09-15 20:00:00,0.2465,1,1,1,1,1,1,0.851153,1.032448,1.0,0.369779,0.333333,8,4,1.114943,0.5,1.0,0,,ADA_0461,2023-09-15 00:00:00,2023-09-13 20:00:00,8,8,1,1.3974591651542592,0.21400778210116642,1.6515426497277623,0.8850574712643675,0.28796128251663294,0.07622504537204478,1.1529411764705844,0.7021276595744727,1.9564428312159672,0.25408348457350294,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-15 08:00:00,2023-09-16 16:00:00,2023-09-17 04:00:00,2023-09-17 08:00:00,2023-09-17 08:00:00,0.2451,1,1,1,1,1,1,0.566667,0.031517,0.028571,0.773634,0.666667,8,4,0.420455,0.5,1.0,0,,ADA_0470,2023-09-16 12:00:00,2023-09-15 08:00:00,8,8,1,0.23603793466807013,0.030188679245282776,1.4457323498419428,0.534090909090907,-0.13768879522304023,-0.4327362135581272,0.5967741935483875,-0.6153846153846261,1.3867228661749151,1.2096944151738727,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-16 16:00:00,2023-09-18 00:00:00,2023-09-18 12:00:00,2023-09-18 16:00:00,2023-09-18 16:00:00,0.2513,0,1,1,1,1,1,0.620843,1.605351,0.685714,0.545763,0.666667,8,4,1.7,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0478,2023-09-17 20:00:00,2023-09-16 16:00:00,8,8,1,0.4915155061439434,0.07425742574257413,1.4090111176126359,0.6000000000000024,0.33859957089915976,0.3276770040959562,1.1917808219178136,1.0,1.3762434172030524,0.9174956114686925,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-17 08:00:00,2023-09-18 16:00:00,2023-09-19 04:00:00,2023-09-19 08:00:00,2023-09-19 08:00:00,0.2441,1,1,0,1,0,1,1.031873,-0.089744,0.052632,0.720148,1.0,8,4,0.657895,0.5,1.0,0,,ADA_0482,2023-09-18 12:00:00,2023-09-17 08:00:00,8,8,1,1.3746548020865283,0.144404332129964,1.8214176127646577,0.8859649122806996,0.5498619208346075,0.6071392042548795,0.9032258064516123,0.6811594202898508,3.4710033752684706,0.44676281067812934,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-18 12:00:00,2023-09-19 20:00:00,2023-09-20 08:00:00,2023-09-20 12:00:00,2023-09-20 12:00:00,0.2505,1,1,1,1,1,1,0.652427,0.543267,1.0,0.650845,0.333333,8,4,0.72,0.5,1.0,0,,ADA_0489,2023-09-19 16:00:00,2023-09-18 12:00:00,8,8,1,0.5011845222427053,0.0572390572390583,1.1202948144248552,0.7200000000000015,0.33412301482846474,0.3046415723435981,1.191919191919193,0.6363636363636364,1.5919978941826831,0.61911029218215,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-19 20:00:00,2023-09-21 04:00:00,2023-09-21 16:00:00,2023-09-21 20:00:00,2023-09-21 20:00:00,0.2565,1,1,1,1,0,1,0.666667,-0.826655,0.875,0.589806,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_0497,2023-09-21 00:00:00,2023-09-19 20:00:00,8,8,1,0.9586696013695296,0.1282051282051289,1.4516996820738652,0.7428571428571397,0.3560772805086784,0.5021602673840342,1.2448979591836824,0.7999999999999978,1.4243091220347237,0.49303008070433557,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-21 12:00:00,2023-09-22 20:00:00,2023-09-23 08:00:00,2023-09-23 12:00:00,2023-09-23 12:00:00,0.2491,1,1,1,1,1,1,0.504505,0.672316,0.73913,0.71875,0.666667,8,4,0.578125,0.5,1.0,0,,ADA_0507,2023-09-22 16:00:00,2023-09-21 12:00:00,8,8,1,1.5472230053566471,0.2634408602150549,1.7998308429658934,0.8750000000000006,0.2210318579080937,0.07367728596936748,0.7972972972972968,1.0,1.7682548632647321,0.2526078376092462,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-22 00:00:00,2023-09-23 08:00:00,2023-09-23 20:00:00,2023-09-24 00:00:00,2023-09-24 00:00:00,0.2465,0,1,1,1,0,1,0.52921,-0.223072,0.2,0.813988,0.666667,8,4,0.631579,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0510,2023-09-23 04:00:00,2023-09-22 00:00:00,8,8,1,0.20569329660239377,0.03389830508474685,1.165595347413536,0.2631578947368425,-0.2285481073359867,-0.4685236200387747,1.1355932203389776,-0.7037037037037136,0.3428221610039801,0.9599020508111423,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-23 00:00:00,2023-09-24 08:00:00,2023-09-24 20:00:00,2023-09-25 00:00:00,2023-09-25 00:00:00,0.2436,0,1,1,1,1,1,0.577778,1.464646,1.0,0.686338,0.333333,8,4,1.84375,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0516,2023-09-24 04:00:00,2023-09-23 00:00:00,8,8,1,0.3943661971830926,0.06122448979591744,0.9640062597809012,0.5937499999999989,-0.13145539906103493,-0.26291079812206986,0.672131147540983,-0.41176470588234526,0.8325508607198703,0.5696400625978085,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-23 08:00:00,2023-09-24 16:00:00,2023-09-25 04:00:00,2023-09-25 08:00:00,2023-09-25 08:00:00,0.2468,1,1,1,1,1,1,0.836478,0.46729,0.263158,0.75182,0.666667,8,4,2.458333,0.5,1.0,0,,ADA_0518,2023-09-24 12:00:00,2023-09-23 08:00:00,8,8,1,0.6618826509075636,0.10526315789473795,1.040101308569023,0.6666666666666666,-0.03151822147178937,-0.09455466441536811,0.8235294117646988,-0.2,0.7564373153229186,0.3782186576614593,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-25 08:00:00,2023-09-26 16:00:00,2023-09-27 04:00:00,2023-09-27 08:00:00,2023-09-27 08:00:00,0.2428,1,1,1,1,1,1,1.26045,-0.084287,0.090909,0.692798,0.666667,8,4,1.058824,0.5,1.0,0,,ADA_0530,2023-09-26 12:00:00,2023-09-25 08:00:00,8,8,1,0.6884364195159394,0.09756097560975552,2.022281982328088,0.39215686274509676,-0.2294788065053171,-0.41593033679088454,0.7187500000000002,-1.0,0.8605455243949302,1.3338455628121488,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-25 12:00:00,2023-09-26 20:00:00,2023-09-27 08:00:00,2023-09-27 12:00:00,2023-09-27 12:00:00,0.2479,1,1,0,1,0,1,1.387755,0.882353,0.512195,0.70371,1.0,8,4,1.098039,0.5,1.0,0,,ADA_0531,2023-09-26 16:00:00,2023-09-25 12:00:00,8,8,1,0.21349599695005744,0.03164556962025323,0.9820815859702737,0.6470588235294086,0.22772906341339302,0.3985258609734398,0.8524590163934405,1.0,1.4090735798703768,0.7685855890202163,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-26 04:00:00,2023-09-27 12:00:00,2023-09-28 00:00:00,2023-09-28 04:00:00,2023-09-28 04:00:00,0.243,1,1,1,1,1,1,0.506024,0.125523,0.272727,0.751946,0.666667,8,4,1.037037,0.5,1.0,0,,ADA_0535,2023-09-27 08:00:00,2023-09-26 04:00:00,8,8,1,0.5925925925925861,0.0818713450292387,0.9312169312169344,0.8518518518518481,0.296296296296295,0.3386243386243366,1.1692307692307813,0.47619047619046895,1.947089947089944,0.3386243386243483,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-27 04:00:00,2023-09-28 12:00:00,2023-09-29 00:00:00,2023-09-29 04:00:00,2023-09-29 04:00:00,0.2426,1,1,1,1,0,1,0.518519,-0.502822,0.636364,0.712198,0.333333,8,4,1.206897,0.5,1.0,0,,ADA_0541,2023-09-28 08:00:00,2023-09-27 04:00:00,8,8,1,0.8042328042328089,0.08296943231441092,1.5238095238095308,0.7068965517241367,0.2962962962962947,0.719576719576714,0.8681318681318673,0.5555555555555572,1.7354497354497307,0.7195767195767219,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-27 12:00:00,2023-09-28 20:00:00,2023-09-29 08:00:00,2023-09-29 12:00:00,2023-09-29 12:00:00,0.2426,1,1,0,1,0,1,1.057778,-0.880929,0.65,0.582813,0.666667,8,4,0.95122,0.5,1.0,0,,ADA_0543,2023-09-28 16:00:00,2023-09-27 12:00:00,8,8,1,2.0253164556962027,0.20325203252032528,2.6734177215189945,0.8048780487804859,0.553586497890294,0.47257383966244365,1.896551724137933,0.9090909090909062,2.6734177215189834,0.6481012658227917,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2023-09-29 12:00:00,2023-09-30 20:00:00,2023-10-01 08:00:00,2023-10-01 12:00:00,2023-10-01 12:00:00,0.2559,0,1,0,1,0,1,0.540773,2.645161,1.0,0.538917,0.333333,8,4,1.277108,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_0555,2023-09-30 16:00:00,2023-09-29 12:00:00,8,8,1,0.308115543328748,0.038314176245210704,2.2492434662998675,0.2409638554216861,-0.36973865199449646,-0.20541036221916248,1.333333333333338,-1.0,0.616231086657496,1.9411279229711194,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2023-09-29 20:00:00,2023-10-01 04:00:00,2023-10-01 16:00:00,2023-10-01 20:00:00,2023-10-01 20:00:00,0.2476,1,1,1,1,1,1,1.568,-1.374945,0.542169,0.450067,0.666667,8,4,1.535714,0.5,1.0,0,,ADA_0557,2023-10-01 00:00:00,2023-09-29 20:00:00,8,8,1,1.895093062605751,0.33519553072625624,2.0846023688663227,0.9285714285714299,0.2632073698063543,0.042113179169017856,0.9130434782608676,1.0,2.4636209813874834,0.18950930626057158,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
