instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,source_end_time,representation,origin_time,age_bars,duration_hours,validity,invalid_reason,minimum_history_flag,cap_hit_flag,zero_denominator_flag,origin_reason,causal_end_assertion,displacement_atr,extension_atr,efficiency,close_location,distance_to_boundary_atr,distance_from_extreme_atr,recent_slope_atr,whole_slope_atr,origin_disagreement_bars,origin_disagreement_hours,symbol,factor,chronological_third
ADAUSDT,1H_FALLBACK,DOWN,2024-03-31 08:00:00,2024-04-01 16:00:00,2024-04-02 04:00:00,2024-04-02 08:00:00,2024-04-01 12:00:00,0.6515,1,1,0,1,0,1,0.750246,-1.884615,0.875,0.526784,1.0,8,4,1.090323,0.5,1.0,0,,ADA_1658,2024-04-02 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-01 00:00:00,4,12,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,3.256443298969079,3.608247422680421,0.4682230869001303,0.9161290322580642,3.842783505154642,0.351804123711342,1.0854810996563595,1.0854810996563595,-4,-16,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-03-31 08:00:00,2024-04-01 16:00:00,2024-04-02 04:00:00,2024-04-02 08:00:00,2024-04-01 12:00:00,0.6515,1,1,0,1,0,1,0.750246,-1.884615,0.875,0.526784,1.0,8,4,1.090323,0.5,1.0,0,,ADA_1658,2024-04-02 08:00:00,HYBRID_ORIGIN,2024-04-01 08:00:00,2,4,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,1.6507731958762895,2.0025773195876315,0.47905759162303607,0.864583333333333,2.246134020618563,0.351804123711342,1.6507731958762895,1.6507731958762895,-6,-24,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-03 12:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-04 16:00:00,0.5588,1,1,1,1,1,1,1.066941,1.502242,1.0,0.762452,0.333333,8,4,0.69657,0.5,1.0,0,,ADA_1677,2024-04-05 12:00:00,FIXED_8,2024-04-03 12:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.254273504273501,1.1292735042735036,0.0334645669291334,0.6912928759894451,1.959401709401708,0.8750000000000027,0.23183760683760607,0.036324786324785856,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-03 12:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-04 16:00:00,0.5588,1,1,1,1,1,1,1.066941,1.502242,1.0,0.762452,0.333333,8,4,0.69657,0.5,1.0,0,,ADA_1677,2024-04-05 12:00:00,DIRECTION_RUN,2024-04-04 16:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.8750000000000027,0.0,0.09302325581395168,0.08974358974358809,0.8750000000000027,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-03 12:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-04 16:00:00,0.5588,1,1,1,1,1,1,1.066941,1.502242,1.0,0.762452,0.333333,8,4,0.69657,0.5,1.0,0,,ADA_1677,2024-04-05 12:00:00,ATR_ORIGIN,2024-04-04 00:00:00,5,16,VALID,,0,0,0,ATR_1_REACHED,1,1.4134615384615312,2.288461538461534,0.28549848942598044,0.6912928759894451,1.959401709401708,0.8750000000000027,0.23183760683760607,0.3533653846153828,-3,-12,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-03 12:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-04 16:00:00,0.5588,1,1,1,1,1,1,1.066941,1.502242,1.0,0.762452,0.333333,8,4,0.69657,0.5,1.0,0,,ADA_1677,2024-04-05 12:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-04 04:00:00,4,12,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.6955128205128182,1.5705128205128207,0.17286245353159782,0.6912928759894451,1.959401709401708,0.8750000000000027,0.23183760683760607,0.23183760683760607,-4,-16,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-03 12:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-05 12:00:00,2024-04-04 16:00:00,0.5588,1,1,1,1,1,1,1.066941,1.502242,1.0,0.762452,0.333333,8,4,0.69657,0.5,1.0,0,,ADA_1677,2024-04-05 12:00:00,HYBRID_ORIGIN,2024-04-04 16:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.0,0.8750000000000027,0.0,0.09302325581395168,0.08974358974358809,0.8750000000000027,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-04 00:00:00,2024-04-05 08:00:00,2024-04-05 20:00:00,2024-04-06 00:00:00,2024-04-05 04:00:00,0.5588,1,1,0,1,0,1,0.51881,-0.840545,0.6,0.800712,0.666667,8,4,0.593668,0.5,1.0,0,,ADA_1680,2024-04-06 00:00:00,FIXED_8,2024-04-04 00:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.4345081536033596,2.253550762756441,0.053393665158370164,0.3482849604221629,0.9721199368753278,1.8190426091530811,-0.3191302823075577,0.06207259337190851,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-04 00:00:00,2024-04-05 08:00:00,2024-04-05 20:00:00,2024-04-06 00:00:00,2024-04-05 04:00:00,0.5588,1,1,0,1,0,1,0.51881,-0.840545,0.6,0.800712,0.666667,8,4,0.593668,0.5,1.0,0,,ADA_1680,2024-04-06 00:00:00,DIRECTION_RUN,2024-04-05 04:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.405049973698058,0.0,0.6283783783783752,0.6849026827985251,0.405049973698058,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-04 00:00:00,2024-04-05 08:00:00,2024-04-05 20:00:00,2024-04-06 00:00:00,2024-04-05 04:00:00,0.5588,1,1,0,1,0,1,0.51881,-0.840545,0.6,0.800712,0.666667,8,4,0.593668,0.5,1.0,0,,ADA_1680,2024-04-06 00:00:00,ATR_ORIGIN,,,,INVALID,ATR_1_NOT_REACHED,0,0,0,ATR_1_NOT_REACHED,1,,,,,,,,,,,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-04 00:00:00,2024-04-05 08:00:00,2024-04-05 20:00:00,2024-04-06 00:00:00,2024-04-05 04:00:00,0.5588,1,1,0,1,0,1,0.51881,-0.840545,0.6,0.800712,0.666667,8,4,0.593668,0.5,1.0,0,,ADA_1680,2024-04-06 00:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-04 04:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,-0.27248816412414784,1.5465544450289332,0.03771661569826742,0.3482849604221629,0.9721199368753278,1.8190426091530811,-0.3191302823075577,-0.04541469402069131,-1,-4,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-04 00:00:00,2024-04-05 08:00:00,2024-04-05 20:00:00,2024-04-06 00:00:00,2024-04-05 04:00:00,0.5588,1,1,0,1,0,1,0.51881,-0.840545,0.6,0.800712,0.666667,8,4,0.593668,0.5,1.0,0,,ADA_1680,2024-04-06 00:00:00,HYBRID_ORIGIN,,,,INVALID,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED,0,0,0,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED,1,,,,,,,,,,,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-05 20:00:00,2024-04-07 04:00:00,2024-04-07 16:00:00,2024-04-07 20:00:00,2024-04-07 00:00:00,0.5714,1,1,0,1,0,1,0.688312,0.675278,0.472,0.657344,0.666667,8,4,0.820106,0.5,1.0,0,,ADA_1691,2024-04-07 20:00:00,FIXED_8,2024-04-05 20:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.3837764144512565,1.546012269938649,0.24247491638795884,0.9100529100529083,1.6414451261077014,0.1622358554873925,0.1399681890479423,0.19768234492160808,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-05 20:00:00,2024-04-07 04:00:00,2024-04-07 16:00:00,2024-04-07 20:00:00,2024-04-07 00:00:00,0.5714,1,1,0,1,0,1,0.688312,0.675278,0.472,0.657344,0.666667,8,4,0.820106,0.5,1.0,0,,ADA_1691,2024-04-07 20:00:00,DIRECTION_RUN,2024-04-06 16:00:00,3,8,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.7348329925017077,0.8970688479891002,0.32083333333333475,0.8365384615384593,0.8302658486707603,0.1622358554873925,0.3674164962508539,0.3674164962508539,-5,-20,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-05 20:00:00,2024-04-07 04:00:00,2024-04-07 16:00:00,2024-04-07 20:00:00,2024-04-07 00:00:00,0.5714,1,1,0,1,0,1,0.688312,0.675278,0.472,0.657344,0.666667,8,4,0.820106,0.5,1.0,0,,ADA_1691,2024-04-07 20:00:00,ATR_ORIGIN,2024-04-05 20:00:00,8,28,VALID,,0,0,0,ATR_1_REACHED,1,1.3837764144512565,1.546012269938649,0.24247491638795884,0.9100529100529083,1.6414451261077014,0.1622358554873925,0.1399681890479423,0.19768234492160808,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-05 20:00:00,2024-04-07 04:00:00,2024-04-07 16:00:00,2024-04-07 20:00:00,2024-04-07 00:00:00,0.5714,1,1,0,1,0,1,0.688312,0.675278,0.472,0.657344,0.666667,8,4,0.820106,0.5,1.0,0,,ADA_1691,2024-04-07 20:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-06 00:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.753919563735516,0.9161554192229086,0.14389799635701292,0.9100529100529083,1.6414451261077014,0.1622358554873925,0.1399681890479423,0.12565326062258603,-1,-4,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-05 20:00:00,2024-04-07 04:00:00,2024-04-07 16:00:00,2024-04-07 20:00:00,2024-04-07 00:00:00,0.5714,1,1,0,1,0,1,0.688312,0.675278,0.472,0.657344,0.666667,8,4,0.820106,0.5,1.0,0,,ADA_1691,2024-04-07 20:00:00,HYBRID_ORIGIN,2024-04-06 16:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.7348329925017077,0.8970688479891002,0.32083333333333475,0.8365384615384593,0.8302658486707603,0.1622358554873925,0.3674164962508539,0.3674164962508539,-5,-20,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 04:00:00,2024-04-07 12:00:00,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-07 08:00:00,0.5765,1,1,1,1,1,1,1.469487,0.95559,0.427027,0.680634,1.0,8,4,0.972826,0.5,1.0,0,,ADA_1693,2024-04-08 04:00:00,FIXED_8,2024-04-06 04:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.257812499999994,1.4546874999999964,0.20795660036166236,0.9021739130434768,1.8156249999999927,0.19687500000000244,0.3463541666666647,0.17968749999999914,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 04:00:00,2024-04-07 12:00:00,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-07 08:00:00,0.5765,1,1,1,1,1,1,1.469487,0.95559,0.427027,0.680634,1.0,8,4,0.972826,0.5,1.0,0,,ADA_1693,2024-04-08 04:00:00,DIRECTION_RUN,2024-04-06 16:00:00,5,16,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,1.3343749999999976,1.53125,0.3505747126436773,0.8799999999999986,1.4437499999999976,0.19687500000000244,0.3463541666666647,0.3335937499999994,-3,-12,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 04:00:00,2024-04-07 12:00:00,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-07 08:00:00,0.5765,1,1,1,1,1,1,1.469487,0.95559,0.427027,0.680634,1.0,8,4,0.972826,0.5,1.0,0,,ADA_1693,2024-04-08 04:00:00,ATR_ORIGIN,2024-04-06 20:00:00,4,12,VALID,,0,0,0,ATR_1_REACHED,1,1.039062499999994,1.2359374999999964,0.3264604810996533,0.8799999999999986,1.4437499999999976,0.19687500000000244,0.3463541666666647,0.3463541666666647,-4,-16,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 04:00:00,2024-04-07 12:00:00,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-07 08:00:00,0.5765,1,1,1,1,1,1,1.469487,0.95559,0.427027,0.680634,1.0,8,4,0.972826,0.5,1.0,0,,ADA_1693,2024-04-08 04:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-06 20:00:00,4,12,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.039062499999994,1.2359374999999964,0.3264604810996533,0.8799999999999986,1.4437499999999976,0.19687500000000244,0.3463541666666647,0.3463541666666647,-4,-16,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 04:00:00,2024-04-07 12:00:00,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-07 08:00:00,0.5765,1,1,1,1,1,1,1.469487,0.95559,0.427027,0.680634,1.0,8,4,0.972826,0.5,1.0,0,,ADA_1693,2024-04-08 04:00:00,HYBRID_ORIGIN,2024-04-06 20:00:00,4,12,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,1.039062499999994,1.2359374999999964,0.3264604810996533,0.8799999999999986,1.4437499999999976,0.19687500000000244,0.3463541666666647,0.3463541666666647,-4,-16,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 08:00:00,2024-04-07 16:00:00,2024-04-08 04:00:00,2024-04-08 08:00:00,2024-04-07 12:00:00,0.5765,1,1,1,1,0,1,1.417178,-1.307301,0.433071,0.602986,0.666667,8,4,1.643216,0.5,1.0,0,,ADA_1694,2024-04-08 08:00:00,FIXED_8,2024-04-06 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.072439633638632,1.8301415487094128,0.15916955017300993,0.6733668341708516,1.5620316402997452,0.7577019150707809,0.050513461004717,0.153205661948376,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 08:00:00,2024-04-07 16:00:00,2024-04-08 04:00:00,2024-04-08 08:00:00,2024-04-07 12:00:00,0.5765,1,1,1,1,0,1,1.417178,-1.307301,0.433071,0.602986,0.666667,8,4,1.643216,0.5,1.0,0,,ADA_1694,2024-04-08 08:00:00,DIRECTION_RUN,2024-04-07 12:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.7577019150707809,0.0,0.057971014492747094,0.04662781015819633,0.7577019150707809,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 08:00:00,2024-04-07 16:00:00,2024-04-08 04:00:00,2024-04-08 08:00:00,2024-04-07 12:00:00,0.5765,1,1,1,1,0,1,1.417178,-1.307301,0.433071,0.602986,0.666667,8,4,1.643216,0.5,1.0,0,,ADA_1694,2024-04-08 08:00:00,ATR_ORIGIN,2024-04-06 16:00:00,6,20,VALID,,0,0,0,ATR_1_REACHED,1,1.049125728559534,1.8068276436303148,0.21582733812949623,0.606060606060604,1.1656952539550376,0.7577019150707809,0.050513461004717,0.20982514571190677,-2,-8,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 08:00:00,2024-04-07 16:00:00,2024-04-08 04:00:00,2024-04-08 08:00:00,2024-04-07 12:00:00,0.5765,1,1,1,1,0,1,1.417178,-1.307301,0.433071,0.602986,0.666667,8,4,1.643216,0.5,1.0,0,,ADA_1694,2024-04-08 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-06 20:00:00,5,16,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.7343880099916698,1.4920899250624506,0.17499999999999855,0.606060606060604,1.1656952539550376,0.7577019150707809,0.050513461004717,0.18359700249791744,-3,-12,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 08:00:00,2024-04-07 16:00:00,2024-04-08 04:00:00,2024-04-08 08:00:00,2024-04-07 12:00:00,0.5765,1,1,1,1,0,1,1.417178,-1.307301,0.433071,0.602986,0.666667,8,4,1.643216,0.5,1.0,0,,ADA_1694,2024-04-08 08:00:00,HYBRID_ORIGIN,2024-04-07 12:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.0,0.7577019150707809,0.0,0.057971014492747094,0.04662781015819633,0.7577019150707809,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 16:00:00,2024-04-08 00:00:00,2024-04-08 12:00:00,2024-04-08 16:00:00,2024-04-07 20:00:00,0.5799,1,1,0,1,0,1,0.755653,-2.796477,0.947761,0.553881,0.666667,8,4,2.069364,0.5,1.0,0,,ADA_1696,2024-04-08 16:00:00,FIXED_8,2024-04-06 16:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.0779220779220735,2.116883116883112,0.1276923076923072,0.5375722543352592,1.2077922077922032,1.0389610389610389,-0.1688311688311693,0.1539888682745819,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 16:00:00,2024-04-08 00:00:00,2024-04-08 12:00:00,2024-04-08 16:00:00,2024-04-07 20:00:00,0.5799,1,1,0,1,0,1,0.755653,-2.796477,0.947761,0.553881,0.666667,8,4,2.069364,0.5,1.0,0,,ADA_1696,2024-04-08 16:00:00,DIRECTION_RUN,2024-04-07 16:00:00,2,4,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.6883116883116839,1.7272727272727226,0.2274678111587972,0.4838709677419336,0.9740259740259667,1.0389610389610389,0.6883116883116839,0.6883116883116839,-6,-24,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 16:00:00,2024-04-08 00:00:00,2024-04-08 12:00:00,2024-04-08 16:00:00,2024-04-07 20:00:00,0.5799,1,1,0,1,0,1,0.755653,-2.796477,0.947761,0.553881,0.666667,8,4,2.069364,0.5,1.0,0,,ADA_1696,2024-04-08 16:00:00,ATR_ORIGIN,2024-04-06 16:00:00,8,28,VALID,,0,0,0,ATR_1_REACHED,1,1.0779220779220735,2.116883116883112,0.1276923076923072,0.5375722543352592,1.2077922077922032,1.0389610389610389,-0.1688311688311693,0.1539888682745819,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 16:00:00,2024-04-08 00:00:00,2024-04-08 12:00:00,2024-04-08 16:00:00,2024-04-07 20:00:00,0.5799,1,1,0,1,0,1,0.755653,-2.796477,0.947761,0.553881,0.666667,8,4,2.069364,0.5,1.0,0,,ADA_1696,2024-04-08 16:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-06 20:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.7272727272727185,1.7662337662337573,0.0944350758853276,0.5375722543352592,1.2077922077922032,1.0389610389610389,-0.1688311688311693,0.12121212121211976,-1,-4,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-06 16:00:00,2024-04-08 00:00:00,2024-04-08 12:00:00,2024-04-08 16:00:00,2024-04-07 20:00:00,0.5799,1,1,0,1,0,1,0.755653,-2.796477,0.947761,0.553881,0.666667,8,4,2.069364,0.5,1.0,0,,ADA_1696,2024-04-08 16:00:00,HYBRID_ORIGIN,2024-04-07 16:00:00,2,4,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.6883116883116839,1.7272727272727226,0.2274678111587972,0.4838709677419336,0.9740259740259667,1.0389610389610389,0.6883116883116839,0.6883116883116839,-6,-24,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-07 08:00:00,2024-04-08 16:00:00,2024-04-09 04:00:00,2024-04-09 08:00:00,2024-04-08 12:00:00,0.5793,1,1,1,1,1,1,0.88979,1.251622,1.0,0.567466,0.333333,8,4,0.672783,0.5,1.0,0,,ADA_1700,2024-04-09 08:00:00,FIXED_8,2024-04-07 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.4796747967479758,1.9556541019955669,0.15697036223929836,0.859327217125384,2.907612712490761,0.47597930524759113,0.8760778516876103,0.21138211382113942,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-07 08:00:00,2024-04-08 16:00:00,2024-04-09 04:00:00,2024-04-09 08:00:00,2024-04-08 12:00:00,0.5793,1,1,1,1,1,1,0.88979,1.251622,1.0,0.567466,0.333333,8,4,0.672783,0.5,1.0,0,,ADA_1700,2024-04-09 08:00:00,DIRECTION_RUN,2024-04-08 12:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.3621581670362102,0.0,0.6236559139784993,0.6001478196600172,0.3621581670362102,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-07 08:00:00,2024-04-08 16:00:00,2024-04-09 04:00:00,2024-04-09 08:00:00,2024-04-08 12:00:00,0.5793,1,1,1,1,1,1,0.88979,1.251622,1.0,0.567466,0.333333,8,4,0.672783,0.5,1.0,0,,ADA_1700,2024-04-09 08:00:00,ATR_ORIGIN,2024-04-08 04:00:00,3,8,VALID,,0,0,0,ATR_1_REACHED,1,1.2934220251293482,1.7694013303769394,0.27839643652561435,0.859327217125384,2.907612712490761,0.47597930524759113,0.6467110125646741,0.6467110125646741,-5,-20,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-07 08:00:00,2024-04-08 16:00:00,2024-04-09 04:00:00,2024-04-09 08:00:00,2024-04-08 12:00:00,0.5793,1,1,1,1,1,1,0.88979,1.251622,1.0,0.567466,0.333333,8,4,0.672783,0.5,1.0,0,,ADA_1700,2024-04-09 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-08 04:00:00,3,8,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.2934220251293482,1.7694013303769394,0.27839643652561435,0.859327217125384,2.907612712490761,0.47597930524759113,0.6467110125646741,0.6467110125646741,-5,-20,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,UP,2024-04-07 08:00:00,2024-04-08 16:00:00,2024-04-09 04:00:00,2024-04-09 08:00:00,2024-04-08 12:00:00,0.5793,1,1,1,1,1,1,0.88979,1.251622,1.0,0.567466,0.333333,8,4,0.672783,0.5,1.0,0,,ADA_1700,2024-04-09 08:00:00,HYBRID_ORIGIN,2024-04-08 12:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.0,0.3621581670362102,0.0,0.6236559139784993,0.6001478196600172,0.3621581670362102,0,0.0,-7,-28,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-04-09 08:00:00,2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-11 08:00:00,2024-04-10 12:00:00,0.6242,1,1,1,1,1,1,0.676758,0.614655,1.0,0.720623,0.333333,8,4,0.358209,0.5,1.0,0,,ADA_1712,2024-04-11 08:00:00,FIXED_8,2024-04-09 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,2.747861097131358,3.8470055359838966,0.2867647058823534,0.7671641791044782,3.6215400100654276,1.0991444388525384,0.22781412514678856,0.3925515853044797,0,0,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-04-09 08:00:00,2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-11 08:00:00,2024-04-10 12:00:00,0.6242,1,1,1,1,1,1,0.676758,0.614655,1.0,0.720623,0.333333,8,4,0.358209,0.5,1.0,0,,ADA_1712,2024-04-11 08:00:00,DIRECTION_RUN,2024-04-10 04:00:00,3,8,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.8173125314544584,1.916456970306997,0.26976744186046686,0.5272727272727277,1.2259687971816797,1.0991444388525384,0.4086562657272292,0.4086562657272292,-5,-20,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-04-09 08:00:00,2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-11 08:00:00,2024-04-10 12:00:00,0.6242,1,1,1,1,1,1,0.676758,0.614655,1.0,0.720623,0.333333,8,4,0.358209,0.5,1.0,0,,ADA_1712,2024-04-11 08:00:00,ATR_ORIGIN,2024-04-09 20:00:00,5,16,VALID,,0,0,0,ATR_1_REACHED,1,1.2964267740312017,2.3955712128837403,0.2459893048128343,0.6593886462882104,2.127830900855563,1.0991444388525384,0.22781412514678856,0.3241066935078004,-3,-12,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-04-09 08:00:00,2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-11 08:00:00,2024-04-10 12:00:00,0.6242,1,1,1,1,1,1,0.676758,0.614655,1.0,0.720623,0.333333,8,4,0.358209,0.5,1.0,0,,ADA_1712,2024-04-11 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-04-09 12:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,2.325113236034226,3.4242576748867646,0.27801179443976454,0.7671641791044782,3.6215400100654276,1.0991444388525384,0.22781412514678856,0.387518872672371,-1,-4,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-04-09 08:00:00,2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-11 08:00:00,2024-04-10 12:00:00,0.6242,1,1,1,1,1,1,0.676758,0.614655,1.0,0.720623,0.333333,8,4,0.358209,0.5,1.0,0,,ADA_1712,2024-04-11 08:00:00,HYBRID_ORIGIN,2024-04-10 04:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.8173125314544584,1.916456970306997,0.26976744186046686,0.5272727272727277,1.2259687971816797,1.0991444388525384,0.4086562657272292,0.4086562657272292,-5,-20,ADAUSDT,1.0,2
ADAUSDT,1H_FALLBACK,DOWN,2024-04-10 04:00:00,2024-04-11 12:00:00,2024-04-12 00:00:00,2024-04-12 04:00:00,2024-04-11 08:00:00,0.5945,1,1,1,1,1,1,0.766667,0.681396,1.0,0.637149,0.333333,8,4,0.453083,0.5,1.0,0,,ADA_1717,2024-04-12 04:00:00,FIXED_8,2024-04-10 04:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.18457031250000255,1.8593750000000013,0.0271629778672036,0.34316353887399553,0.8750000000000029,1.6748046874999987,0.10253906250000143,0.026367187500000364,0,0,ADAUSDT,1.0,2
