window_id,move_id,sample_type,control_id,direction,event_time,window_bars_requested,window_bars_available,window_start_time,window_end_time,price_slope_pct,price_acceleration_pct,direction_changes,range_pct,range_compression_ratio,range_state,directional_candle_share,avg_body,avg_body_change_ratio,max_pullback_pct,local_extreme_update_last5,failed_continuation_attempt,ema27_slope_state,ema27_slope_change,price_vs_ema27,distance_to_ema27_pct,ema27_crosses,ema27_aligned_to_move,ema200_slope_state,price_vs_ema200,distance_to_ema200_pct,ema200_crosses,ema200_aligned_to_move,last5_directions,last5_body_sequence,last5_acceleration,last5_tempo_change_candle,last5_false_attempt,uses_post_start_data
M16_real_50,M16,real,,SHORT,2025-05-10 20:00,50,50,2025-05-02 12:00,2025-05-10 16:00,15.1588,32.1991,26,28.1339,2.3373,expanded,0.4800,0.009328,0.7053,14.3860,false,false,rising,0.00479847,above,8.5507,6,false,rising,above,17.3951,8,false,UUDUU,0.003300;0.019900;0.011800;0.012500;0.011000,false,false,false,false
M16_real_30,M16,real,,SHORT,2025-05-10 20:00,30,30,2025-05-05 20:00,2025-05-10 16:00,22.6737,7.9113,12,29.9698,1.7277,expanded,0.3667,0.010480,0.5152,14.3860,false,false,rising,0.00575304,above,8.5507,3,false,rising,above,17.3951,5,false,UUDUU,0.003300;0.019900;0.011800;0.012500;0.011000,false,false,false,false
M16_real_20,M16,real,,SHORT,2025-05-10 20:00,20,20,2025-05-07 12:00,2025-05-10 16:00,22.1387,-6.1344,6,27.8237,0.5910,compressed,0.3500,0.013090,-0.2358,14.3860,false,false,rising,0.00232529,above,8.5507,1,false,rising,above,17.3951,1,false,UUDUU,0.003300;0.019900;0.011800;0.012500;0.011000,false,false,false,false
M16_real_10,M16,real,,SHORT,2025-05-10 20:00,10,10,2025-05-09 04:00,2025-05-10 16:00,2.3054,6.5817,3,10.7458,1.1108,neutral,0.4000,0.011340,0.0656,2.8986,false,false,rising,0.00000000,above,8.5507,0,false,rising,above,17.3951,0,false,UUDUU,0.003300;0.019900;0.011800;0.012500;0.011000,false,false,false,false
M16_real_5,M16,real,,SHORT,2025-05-10 20:00,5,5,2025-05-10 00:00,2025-05-10 16:00,4.0487,-1.0879,2,8.9558,1.6007,expanded,0.2000,0.011700,0.0144,2.8937,false,false,rising,0.00000000,above,8.5507,0,false,rising,above,17.3951,0,false,UUDUU,0.003300;0.019900;0.011800;0.012500;0.011000,false,false,false,false
M17_real_50,M17,real,,LONG,2025-06-22 12:00,50,50,2025-06-14 04:00,2025-06-22 08:00,-14.1936,-7.9336,28,18.7205,1.4297,expanded,0.4400,0.005798,0.0315,6.6326,false,false,falling,-0.00029939,below,-6.6110,2,false,falling,below,-17.7122,0,false,DDDUD,0.011200;0.008200;0.008600;0.001200;0.002600,false,false,false,false
M17_real_30,M17,real,,LONG,2025-06-22 12:00,30,30,2025-06-17 12:00,2025-06-22 08:00,-10.7423,-7.6550,17,14.6010,1.7605,expanded,0.3667,0.005927,-0.0882,6.6326,false,false,falling,-0.00042310,below,-6.6110,0,false,falling,below,-17.7122,0,false,DDDUD,0.011200;0.008200;0.008600;0.001200;0.002600,false,false,false,false
M17_real_20,M17,real,,LONG,2025-06-22 12:00,20,20,2025-06-19 04:00,2025-06-22 08:00,-8.7429,-2.0446,11,11.5848,1.1103,neutral,0.3500,0.005425,-0.0898,6.6326,false,false,falling,-0.00085559,below,-6.6110,0,false,falling,below,-17.7122,0,false,DDDUD,0.011200;0.008200;0.008600;0.001200;0.002600,false,false,false,false
M17_real_10,M17,real,,LONG,2025-06-22 12:00,10,10,2025-06-20 20:00,2025-06-22 08:00,-5.3899,-4.8157,5,8.6308,2.3847,expanded,0.3000,0.005170,0.5980,6.6326,false,false,falling,0.00000000,below,-6.6110,0,false,falling,below,-17.7122,0,false,DDDUD,0.011200;0.008200;0.008600;0.001200;0.002600,false,false,false,false
M17_real_5,M17,real,,LONG,2025-06-22 12:00,5,5,2025-06-21 16:00,2025-06-22 08:00,-3.2264,-0.3452,2,7.1087,0.7678,neutral,0.2000,0.006360,-0.5739,3.0696,false,false,falling,0.00000000,below,-6.6110,0,false,falling,below,-17.7122,0,false,DDDUD,0.011200;0.008200;0.008600;0.001200;0.002600,false,false,false,false
M18_real_50,M18,real,,LONG,2025-08-02 16:00,50,50,2025-07-25 08:00,2025-08-02 12:00,-13.7940,-10.4112,20,19.9013,1.3955,expanded,0.4400,0.009100,-0.0131,7.9238,false,false,falling,-0.00262763,below,-6.8855,8,false,rising,below,-6.1866,1,false,DUUDD,0.017300;0.007400;0.001400;0.008200;0.015600,true,true,false,false
M18_real_30,M18,real,,LONG,2025-08-02 16:00,30,30,2025-07-28 16:00,2025-08-02 12:00,-12.3997,-8.0242,12,14.3681,1.2150,neutral,0.4000,0.008857,-0.1776,7.9238,false,false,falling,-0.00132117,below,-6.8855,0,false,rising,below,-6.1866,1,false,DUUDD,0.017300;0.007400;0.001400;0.008200;0.015600,true,true,false,false
M18_real_20,M18,real,,LONG,2025-08-02 16:00,20,20,2025-07-30 08:00,2025-08-02 12:00,-7.6038,-3.0747,7,12.5364,0.7905,neutral,0.4000,0.009635,-0.3752,7.9238,false,false,falling,-0.00122360,below,-6.8855,0,false,falling,below,-6.1866,1,false,DUUDD,0.017300;0.007400;0.001400;0.008200;0.015600,true,true,false,false
M18_real_10,M18,real,,LONG,2025-08-02 16:00,10,10,2025-08-01 00:00,2025-08-02 12:00,-4.8482,-3.9692,4,6.2509,1.2056,neutral,0.4000,0.007410,1.0620,3.4063,false,false,falling,0.00000000,below,-6.8855,0,false,falling,below,-6.1866,0,false,DUUDD,0.017300;0.007400;0.001400;0.008200;0.015600,true,true,false,false
M18_real_5,M18,real,,LONG,2025-08-02 16:00,5,5,2025-08-01 20:00,2025-08-02 12:00,-2.1017,-4.1432,1,5.3524,0.8094,neutral,0.4000,0.009980,-0.3198,3.4063,false,false,falling,0.00000000,below,-6.8855,0,false,falling,below,-6.1866,0,false,DUUDD,0.017300;0.007400;0.001400;0.008200;0.015600,true,true,false,false
M19_real_50,M19,real,,SHORT,2025-09-13 08:00,50,50,2025-09-05 00:00,2025-09-13 04:00,13.2461,0.7269,23,16.2794,1.1035,neutral,0.3800,0.007268,0.5773,4.4354,false,false,rising,0.00180840,above,4.3430,3,false,rising,above,9.4043,7,false,UUUUD,0.005200;0.014500;0.009500;0.012000;0.003000,false,false,false,false
M19_real_30,M19,real,,SHORT,2025-09-13 08:00,30,30,2025-09-08 08:00,2025-09-13 04:00,8.6482,2.7608,13,11.2650,1.2623,expanded,0.3667,0.008487,-0.1321,4.4354,false,false,rising,0.00002456,above,4.3430,0,false,rising,above,9.4043,0,false,UUUUD,0.005200;0.014500;0.009500;0.012000;0.003000,false,false,false,false
M19_real_20,M19,real,,SHORT,2025-09-13 08:00,20,20,2025-09-10 00:00,2025-09-13 04:00,5.5157,5.8204,9,8.8775,1.5249,expanded,0.4000,0.008120,0.0174,4.4354,false,false,rising,0.00034786,above,4.3430,0,false,rising,above,9.4043,0,false,UUUUD,0.005200;0.014500;0.009500;0.012000;0.003000,false,false,false,false
M19_real_10,M19,real,,SHORT,2025-09-13 08:00,10,10,2025-09-11 16:00,2025-09-13 04:00,4.9892,3.6456,3,6.9509,1.6130,expanded,0.3000,0.008190,0.1724,4.4354,false,false,rising,0.00000000,above,4.3430,0,false,rising,above,9.4043,0,false,UUUUD,0.005200;0.014500;0.009500;0.012000;0.003000,false,false,false,false
M19_real_5,M19,real,,SHORT,2025-09-13 08:00,5,5,2025-09-12 12:00,2025-09-13 04:00,3.6958,0.4149,1,6.1821,1.3847,expanded,0.2000,0.008840,-0.1709,3.8756,false,false,rising,0.00000000,above,4.3430,0,false,rising,above,9.4043,0,false,UUUUD,0.005200;0.014500;0.009500;0.012000;0.003000,false,false,false,false
M20_real_50,M20,real,,LONG,2025-12-31 16:00,50,50,2025-12-23 08:00,2025-12-31 12:00,-6.7829,-0.3095,29,12.4489,1.5223,expanded,0.5000,0.003914,-0.0605,8.0261,false,false,falling,0.00004417,below,-3.9630,2,false,falling,below,-14.2045,0,false,NUDUD,0.000000;0.000500;0.000600;0.000900;0.009600,true,true,false,false
M20_real_30,M20,real,,LONG,2025-12-31 16:00,30,30,2025-12-26 16:00,2025-12-31 12:00,-2.2006,-19.0198,15,12.6893,1.0688,neutral,0.4667,0.003647,-0.2662,8.0261,false,false,falling,-0.00082648,below,-3.9630,2,false,falling,below,-14.2045,0,false,NUDUD,0.000000;0.000500;0.000600;0.000900;0.009600,true,true,false,false
M20_real_20,M20,real,,LONG,2025-12-31 16:00,20,20,2025-12-28 08:00,2025-12-31 12:00,-7.8125,1.8979,9,11.9612,0.5161,compressed,0.3500,0.003790,-0.6954,8.0261,false,false,falling,-0.00090923,below,-3.9630,1,false,falling,below,-14.2045,0,false,NUDUD,0.000000;0.000500;0.000600;0.000900;0.009600,true,true,false,false
M20_real_10,M20,real,,LONG,2025-12-31 16:00,10,10,2025-12-30 00:00,2025-12-31 12:00,-2.8669,-2.1381,5,4.7687,1.5225,expanded,0.4000,0.001770,0.9016,2.8054,false,false,falling,0.00000000,below,-3.9630,0,false,falling,below,-14.2045,0,false,NUDUD,0.000000;0.000500;0.000600;0.000900;0.009600,true,true,false,false
M20_real_5,M20,real,,LONG,2025-12-31 16:00,5,5,2025-12-30 20:00,2025-12-31 12:00,-2.5071,-2.7883,3,3.8462,2.4637,expanded,0.4000,0.002320,13.8000,2.8054,false,false,falling,0.00000000,below,-3.9630,0,false,falling,below,-14.2045,0,false,NUDUD,0.000000;0.000500;0.000600;0.000900;0.009600,true,true,false,false
M21_real_50,M21,real,,SHORT,2026-01-14 00:00,50,50,2026-01-05 16:00,2026-01-13 20:00,1.1026,14.7252,30,13.4947,0.9193,neutral,0.4800,0.004442,-0.3174,8.4874,false,false,rising,-0.00128664,above,6.4732,6,false,rising,above,6.6386,8,false,UUUUU,0.003200;0.002300;0.013800;0.004000;0.011900,false,true,false,false
M21_real_30,M21,real,,SHORT,2026-01-14 00:00,30,30,2026-01-09 00:00,2026-01-13 20:00,5.9267,9.3168,17,11.4766,2.2422,expanded,0.4333,0.003730,0.8401,8.4874,false,false,falling,0.00074597,above,6.4732,5,false,falling,above,6.6386,6,false,UUUUU,0.003200;0.002300;0.013800;0.004000;0.011900,false,true,false,false
M21_real_20,M21,real,,SHORT,2026-01-14 00:00,20,20,2026-01-10 16:00,2026-01-13 20:00,7.8772,8.4096,9,11.6880,2.2739,expanded,0.3500,0.004020,1.0455,8.4874,false,false,rising,0.00047471,above,6.4732,5,false,falling,above,6.6386,3,false,UUUUU,0.003200;0.002300;0.013800;0.004000;0.011900,false,true,false,false
M21_real_10,M21,real,,SHORT,2026-01-14 00:00,10,10,2026-01-12 08:00,2026-01-13 20:00,8.9641,9.2342,2,11.8057,2.2276,expanded,0.3000,0.005400,0.8723,8.4874,false,false,rising,0.00000000,above,6.4732,3,false,rising,above,6.6386,1,false,UUUUU,0.003200;0.002300;0.013800;0.004000;0.011900,false,true,false,false
M21_real_5,M21,real,,SHORT,2026-01-14 00:00,5,5,2026-01-13 04:00,2026-01-13 20:00,8.2093,6.9846,0,10.4156,3.4230,expanded,0.0000,0.007040,2.6000,7.5865,false,false,rising,0.00000000,above,6.4732,1,false,rising,above,6.6386,1,false,UUUUU,0.003200;0.002300;0.013800;0.004000;0.011900,false,true,false,false
M01_control_C1_50,M01,control,C1,LONG,2023-08-11 16:00,50,50,2023-08-03 08:00,2023-08-11 12:00,-0.5747,1.2540,28,7.2346,2.2565,expanded,0.5400,0.001260,0.0323,1.4538,false,false,falling,0.00064310,below,-0.7347,2,false,falling,below,-2.2042,0,false,DDUUD,0.001000;0.000200;0.000200;0.000200;0.002300,true,true,false,false
M01_control_C1_30,M01,control,C1,LONG,2023-08-11 16:00,30,30,2023-08-06 16:00,2023-08-11 12:00,0.7882,-2.8937,14,7.3338,0.4012,compressed,0.5333,0.001250,-0.3407,1.4538,false,false,rising,0.00028064,below,-0.7347,2,false,falling,below,-2.2042,0,false,DDUUD,0.001000;0.000200;0.000200;0.000200;0.002300,true,true,false,false
M01_control_C1_20,M01,control,C1,LONG,2023-08-11 16:00,20,20,2023-08-08 08:00,2023-08-11 12:00,0.2386,-4.9492,8,4.2945,0.6348,compressed,0.5000,0.001255,-0.4970,1.3463,false,false,rising,-0.00022591,below,-0.7347,2,false,falling,below,-2.2042,0,false,DDUUD,0.001000;0.000200;0.000200;0.000200;0.002300,true,true,false,false
M01_control_C1_10,M01,control,C1,LONG,2023-08-11 16:00,10,10,2023-08-10 00:00,2023-08-11 12:00,-2.2274,0.1537,4,2.7261,0.7127,compressed,0.4000,0.000840,-0.1333,1.2454,false,false,flat,0.00000000,below,-0.7347,1,false,falling,below,-2.2042,0,false,DDUUD,0.001000;0.000200;0.000200;0.000200;0.002300,true,true,false,false
M01_control_C1_5,M01,control,C1,LONG,2023-08-11 16:00,5,5,2023-08-10 20:00,2023-08-11 12:00,-0.7090,-0.5744,2,1.3504,1.3571,expanded,0.4000,0.000780,0.5000,0.7820,false,false,falling,0.00000000,below,-0.7347,0,false,falling,below,-2.2042,0,false,DDUUD,0.001000;0.000200;0.000200;0.000200;0.002300,true,true,false,false
M01_control_C2_50,M01,control,C2,LONG,2023-10-20 00:00,50,50,2023-10-11 16:00,2023-10-19 20:00,0.1217,0.2028,23,9.0430,2.8520,expanded,0.5000,0.000988,0.5729,2.4938,false,false,falling,0.00011906,above,0.3854,5,true,falling,below,-1.9450,0,false,UUUDU,0.001200;0.000400;0.002900;0.000400;0.002200,false,true,false,false
M01_control_C2_30,M01,control,C2,LONG,2023-10-20 00:00,30,30,2023-10-15 00:00,2023-10-19 20:00,-0.1214,-3.0113,11,9.0210,0.7881,neutral,0.5333,0.001093,0.3597,2.4938,false,false,falling,-0.00028514,above,0.3854,5,true,falling,below,-1.9450,0,false,UUUDU,0.001200;0.000400;0.002900;0.000400;0.002200,false,true,false,false
M01_control_C2_20,M01,control,C2,LONG,2023-10-20 00:00,20,20,2023-10-16 16:00,2023-10-19 20:00,-1.6726,2.1552,7,5.6949,0.9604,neutral,0.4500,0.001125,0.4725,2.4938,false,false,falling,-0.00019643,above,0.3854,2,true,falling,below,-1.9450,0,false,UUUDU,0.001200;0.000400;0.002900;0.000400;0.002200,false,true,false,false
M01_control_C2_10,M01,control,C2,LONG,2023-10-20 00:00,10,10,2023-10-18 08:00,2023-10-19 20:00,0.1217,5.0515,3,3.3658,0.8084,neutral,0.5000,0.001340,0.1270,2.4938,true,false,falling,0.00000000,above,0.3854,1,true,falling,below,-1.9450,0,false,UUUDU,0.001200;0.000400;0.002900;0.000400;0.002200,false,true,false,false
M01_control_C2_5,M01,control,C2,LONG,2023-10-20 00:00,5,5,2023-10-19 04:00,2023-10-19 20:00,2.1092,1.7751,2,2.6882,2.1446,expanded,0.8000,0.001420,1.2917,0.1635,false,false,falling,0.00000000,above,0.3854,1,true,falling,below,-1.9450,0,false,UUUDU,0.001200;0.000400;0.002900;0.000400;0.002200,false,true,false,false
M01_control_C3_50,M01,control,C3,LONG,2023-09-24 04:00,50,50,2023-09-15 20:00,2023-09-24 00:00,-2.1175,-5.4886,29,6.1926,0.9952,neutral,0.3800,0.001348,-0.2980,1.7426,false,true,falling,-0.00025866,below,-0.9263,9,false,falling,below,-4.6965,0,false,UDUDD,0.001400;0.001500;0.001200;0.000300;0.001000,false,false,true,false
M01_control_C3_30,M01,control,C3,LONG,2023-09-24 04:00,30,30,2023-09-19 04:00,2023-09-24 00:00,-2.9319,0.2954,15,6.1410,0.5234,compressed,0.3333,0.001220,-0.3288,1.7426,false,true,falling,-0.00041387,below,-0.9263,1,false,falling,below,-4.6965,0,false,UDUDD,0.001400;0.001500;0.001200;0.000300;0.001000,false,false,true,false
M01_control_C3_20,M01,control,C3,LONG,2023-09-24 04:00,20,20,2023-09-20 20:00,2023-09-24 00:00,-2.5845,2.8264,10,4.2147,0.4624,compressed,0.3500,0.000965,-0.1442,1.4522,false,true,falling,0.00005771,below,-0.9263,0,false,falling,below,-4.6965,0,false,UDUDD,0.001400;0.001500;0.001200;0.000300;0.001000,false,false,true,false
M01_control_C3_10,M01,control,C3,LONG,2023-09-24 04:00,10,10,2023-09-22 12:00,2023-09-24 00:00,0.3276,-0.4911,6,1.8018,0.6691,compressed,0.4000,0.000890,0.5429,0.6120,true,true,falling,0.00000000,below,-0.9263,0,false,falling,below,-4.6965,0,false,UDUDD,0.001400;0.001500;0.001200;0.000300;0.001000,false,false,true,false
M01_control_C3_5,M01,control,C3,LONG,2023-09-24 04:00,5,5,2023-09-23 08:00,2023-09-24 00:00,-0.6488,0.5675,2,1.0138,0.9612,neutral,0.4000,0.001080,-0.4253,0.6120,false,false,falling,0.00000000,below,-0.9263,0,false,falling,below,-4.6965,0,false,UDUDD,0.001400;0.001500;0.001200;0.000300;0.001000,false,false,false,false
M02_control_C1_50,M02,control,C1,SHORT,2024-04-17 20:00,50,50,2024-04-09 12:00,2024-04-17 16:00,-26.2993,5.9542,23,38.2280,0.7799,neutral,0.5400,0.010702,0.3025,5.7615,false,false,falling,-0.00155365,below,-5.2237,5,true,falling,below,-23.1051,0,true,DDDDU,0.000400;0.001100;0.010300;0.014200;0.014500,true,true,false,false
M02_control_C1_30,M02,control,C1,SHORT,2024-04-17 20:00,30,30,2024-04-12 20:00,2024-04-17 16:00,-11.1045,-6.1566,14,24.5373,0.5742,compressed,0.5667,0.011243,-0.2106,5.7615,false,false,falling,0.00324438,below,-5.2237,0,true,falling,below,-23.1051,0,true,DDDDU,0.000400;0.001100;0.010300;0.014200;0.014500,true,true,false,false
M02_control_C1_20,M02,control,C1,SHORT,2024-04-17 20:00,20,20,2024-04-14 12:00,2024-04-17 16:00,-1.6296,-2.5884,11,15.0407,0.8532,neutral,0.6500,0.010135,0.0747,5.4341,true,false,falling,0.00071895,below,-5.2237,0,true,falling,below,-23.1051,0,true,DDDDU,0.000400;0.001100;0.010300;0.014200;0.014500,true,true,false,false
M02_control_C1_10,M02,control,C1,SHORT,2024-04-17 20:00,10,10,2024-04-16 04:00,2024-04-17 16:00,-5.6600,0.7214,3,10.7286,1.0129,neutral,0.6000,0.010500,-0.3721,3.4919,true,false,falling,0.00000000,below,-5.2237,0,true,falling,below,-23.1051,0,true,DDDDU,0.000400;0.001100;0.010300;0.014200;0.014500,true,true,false,false
M02_control_C1_5,M02,control,C1,SHORT,2024-04-17 20:00,5,5,2024-04-17 00:00,2024-04-17 16:00,-2.4246,-1.9493,1,8.2787,2.5879,expanded,0.8000,0.008100,16.3333,3.2460,false,false,falling,0.00000000,below,-5.2237,0,true,falling,below,-23.1051,0,true,DDDDU,0.000400;0.001100;0.010300;0.014200;0.014500,true,true,false,false
M02_control_C2_50,M02,control,C2,SHORT,2024-12-14 00:00,50,50,2024-12-05 16:00,2024-12-13 20:00,-5.8443,8.1790,28,29.8010,2.2528,expanded,0.5200,0.020964,0.6564,9.0959,false,true,falling,-0.00032095,above,1.8228,10,false,rising,above,17.7337,0,false,DUDUU,0.019100;0.006100;0.010400;0.019300;0.017600,true,false,true,false
M02_control_C2_30,M02,control,C2,SHORT,2024-12-14 00:00,30,30,2024-12-09 00:00,2024-12-13 20:00,-3.6932,21.6293,15,25.9985,0.5585,compressed,0.5333,0.025447,-0.3077,9.0959,false,true,falling,0.00917744,above,1.8228,5,false,rising,above,17.7337,0,false,DUDUU,0.019100;0.006100;0.010400;0.019300;0.017600,true,false,true,false
M02_control_C2_20,M02,control,C2,SHORT,2024-12-14 00:00,20,20,2024-12-10 16:00,2024-12-13 20:00,16.3054,-23.1314,10,28.3166,0.3174,compressed,0.4500,0.021990,-0.4713,9.0959,false,true,falling,0.00255874,above,1.8228,5,false,rising,above,17.7337,0,false,DUDUU,0.019100;0.006100;0.010400;0.019300;0.017600,true,false,true,false
M02_control_C2_10,M02,control,C2,SHORT,2024-12-14 00:00,10,10,2024-12-12 08:00,2024-12-13 20:00,-1.6921,4.0943,5,8.9865,0.6533,compressed,0.6000,0.015210,-0.0892,3.2908,true,true,rising,0.00000000,above,1.8228,2,false,rising,above,17.7337,0,false,DUDUU,0.019100;0.006100;0.010400;0.019300;0.017600,true,false,true,false
M02_control_C2_5,M02,control,C2,SHORT,2024-12-14 00:00,5,5,2024-12-13 04:00,2024-12-13 20:00,2.9944,1.8602,2,4.9600,1.4603,expanded,0.4000,0.014500,0.2513,3.2908,false,false,rising,0.00000000,above,1.8228,1,false,rising,above,17.7337,0,false,DUDUU,0.019100;0.006100;0.010400;0.019300;0.017600,true,false,false,false
M02_control_C3_50,M02,control,C3,SHORT,2024-11-24 12:00,50,50,2024-11-16 04:00,2024-11-24 08:00,38.4626,18.4572,29,64.4028,2.6882,expanded,0.4400,0.021444,0.4307,21.8257,false,false,rising,0.00698331,above,6.4379,0,false,rising,above,68.0528,0,false,DDUDD,0.037000;0.000600;0.016200;0.008900;0.069200,true,true,false,false
M02_control_C3_30,M02,control,C3,SHORT,2024-11-24 12:00,30,30,2024-11-19 12:00,2024-11-24 08:00,37.6472,9.4746,15,60.0520,2.2506,expanded,0.3667,0.023853,0.8363,21.8257,false,false,rising,0.00913771,above,6.4379,0,false,rising,above,68.0528,0,false,DDUDD,0.037000;0.000600;0.016200;0.008900;0.069200,true,true,false,false
M02_control_C3_20,M02,control,C3,SHORT,2024-11-24 12:00,20,20,2024-11-21 04:00,2024-11-24 08:00,28.0382,-19.5968,9,49.4650,0.6733,compressed,0.3500,0.026175,0.2079,21.8257,false,false,rising,0.00709129,above,6.4379,0,false,rising,above,68.0528,0,false,DDUDD,0.037000;0.000600;0.016200;0.008900;0.069200,true,true,false,false
M02_control_C3_10,M02,control,C3,SHORT,2024-11-24 12:00,10,10,2024-11-22 20:00,2024-11-24 08:00,-1.3060,-17.4720,5,18.7844,0.6532,compressed,0.5000,0.028640,-0.1463,7.0379,false,false,rising,0.00000000,above,6.4379,0,false,rising,above,68.0528,0,false,DDUDD,0.037000;0.000600;0.016200;0.008900;0.069200,true,true,false,false
M02_control_C3_5,M02,control,C3,SHORT,2024-11-24 12:00,5,5,2024-11-23 16:00,2024-11-24 08:00,-5.8543,-5.7451,2,12.2705,0.9053,neutral,0.8000,0.026380,0.6720,1.4956,false,false,rising,0.00000000,above,6.4379,0,false,rising,above,68.0528,0,false,DDUDD,0.037000;0.000600;0.016200;0.008900;0.069200,true,true,false,false
M03_control_C1_50,M03,control,C1,LONG,2025-06-17 16:00,50,50,2025-06-09 08:00,2025-06-17 12:00,-9.4597,0.4911,24,18.4752,0.4690,compressed,0.4800,0.007356,-0.3320,14.3826,false,false,falling,-0.00236664,below,-4.4001,3,false,falling,below,-11.2475,2,false,DUDDD,0.024800;0.006500;0.004300;0.010600;0.009900,false,false,false,false
M03_control_C1_30,M03,control,C1,LONG,2025-06-17 16:00,30,30,2025-06-12 16:00,2025-06-17 12:00,-8.4842,3.6627,16,12.1802,0.7180,compressed,0.4667,0.006570,-0.0619,5.3935,false,false,falling,0.00215509,below,-4.4001,2,false,falling,below,-11.2475,0,false,DUDDD,0.024800;0.006500;0.004300;0.010600;0.009900,false,false,false,false
M03_control_C1_20,M03,control,C1,LONG,2025-06-17 16:00,20,20,2025-06-14 08:00,2025-06-17 12:00,-3.7911,-2.9560,10,7.9755,2.0418,expanded,0.5000,0.006090,1.2222,4.0549,false,false,falling,0.00131525,below,-4.4001,2,false,falling,below,-11.2475,0,false,DUDDD,0.024800;0.006500;0.004300;0.010600;0.009900,false,false,false,false
M03_control_C1_10,M03,control,C1,LONG,2025-06-17 16:00,10,10,2025-06-16 00:00,2025-06-17 12:00,-3.9120,-9.4426,5,7.9654,1.5342,expanded,0.5000,0.008400,1.0108,4.0549,false,false,falling,0.00000000,below,-4.4001,2,false,falling,below,-11.2475,0,false,DUDDD,0.024800;0.006500;0.004300;0.010600;0.009900,false,false,false,false
M03_control_C1_5,M03,control,C1,LONG,2025-06-17 16:00,5,5,2025-06-16 20:00,2025-06-17 12:00,-2.9052,-4.9288,1,7.9060,0.8103,neutral,0.2000,0.011220,-0.4718,4.0549,false,false,falling,0.00000000,below,-4.4001,0,false,falling,below,-11.2475,0,false,DUDDD,0.024800;0.006500;0.004300;0.010600;0.009900,false,false,false,false
M03_control_C2_50,M03,control,C2,LONG,2025-10-05 12:00,50,50,2025-09-27 04:00,2025-10-05 08:00,10.1621,4.6310,16,16.3284,1.6297,expanded,0.4400,0.007394,0.3699,4.5269,false,false,rising,0.00195328,above,2.0139,5,true,falling,above,2.7031,3,true,UUUUD,0.002700;0.001300;0.015500;0.023400;0.015000,true,false,false,false
M03_control_C2_30,M03,control,C2,LONG,2025-10-05 12:00,30,30,2025-09-30 12:00,2025-10-05 08:00,10.2466,-12.0665,9,14.6544,0.5393,compressed,0.5000,0.008723,0.0038,4.5269,false,false,rising,-0.00117223,above,2.0139,3,true,rising,above,2.7031,3,true,UUUUD,0.002700;0.001300;0.015500;0.023400;0.015000,true,false,false,false
M03_control_C2_20,M03,control,C2,LONG,2025-10-05 12:00,20,20,2025-10-02 04:00,2025-10-05 08:00,1.0658,-2.6441,6,6.9571,0.8704,neutral,0.3500,0.008185,0.3024,4.5269,false,false,rising,-0.00185422,above,2.0139,2,true,rising,above,2.7031,2,true,UUUUD,0.002700;0.001300;0.015500;0.023400;0.015000,true,false,false,false
M03_control_C2_10,M03,control,C2,LONG,2025-10-05 12:00,10,10,2025-10-03 20:00,2025-10-05 08:00,-0.2428,6.8095,2,5.7803,1.2295,neutral,0.4000,0.009260,0.6686,3.5928,true,false,rising,0.00000000,above,2.0139,2,true,rising,above,2.7031,2,true,UUUUD,0.002700;0.001300;0.015500;0.023400;0.015000,true,false,false,false
M03_control_C2_5,M03,control,C2,LONG,2025-10-05 12:00,5,5,2025-10-04 16:00,2025-10-05 08:00,3.0082,2.6934,1,5.8135,5.0164,expanded,0.8000,0.011580,7.9833,1.7383,false,false,rising,0.00000000,above,2.0139,1,true,rising,above,2.7031,1,true,UUUUD,0.002700;0.001300;0.015500;0.023400;0.015000,true,false,false,false
M03_control_C3_50,M03,control,C3,LONG,2026-01-22 20:00,50,50,2026-01-14 12:00,2026-01-22 16:00,-13.9795,-1.3073,25,19.6237,1.3166,expanded,0.3800,0.003928,0.0894,7.8340,false,true,falling,-0.00050404,below,-1.7802,5,false,falling,below,-7.2090,3,false,DDNDU,0.002000;0.000400;0.000000;0.005200;0.003000,true,true,true,false
M03_control_C3_30,M03,control,C3,LONG,2026-01-22 20:00,30,30,2026-01-17 20:00,2026-01-22 16:00,-9.0176,6.7058,13,15.2645,0.5076,compressed,0.3000,0.003673,0.0714,7.8340,false,true,falling,0.00032282,below,-1.7802,0,false,falling,below,-7.2090,1,false,DDNDU,0.002000;0.000400;0.000000;0.005200;0.003000,true,true,true,false
M03_control_C3_20,M03,control,C3,LONG,2026-01-22 20:00,20,20,2026-01-19 12:00,2026-01-22 16:00,-1.4730,3.2397,8,7.5559,1.0578,neutral,0.3500,0.003435,-0.1680,3.7203,false,true,falling,0.00085704,below,-1.7802,0,false,falling,below,-7.2090,0,false,DDNDU,0.002000;0.000400;0.000000;0.005200;0.003000,true,true,true,false
M03_control_C3_10,M03,control,C3,LONG,2026-01-22 20:00,10,10,2026-01-21 04:00,2026-01-22 16:00,0.4449,-2.9817,3,7.6752,0.4906,compressed,0.4000,0.003120,-0.4854,1.4517,false,true,falling,0.00000000,below,-1.7802,0,false,falling,below,-7.2090,0,false,DDNDU,0.002000;0.000400;0.000000;0.005200;0.003000,true,true,true,false
